cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Andrena auricoma,Flight season median date,99,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lasioglossum (Lasioglossum) titusi,Nesting location ,below,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum (Dialictus) sp. C,Intertegular distance,1.23,,Lasioglossum (Dialictus) sp. B,0.96,severe,species not extracted at all
"species present, trait missing",Lasioglossum (Evylaeus) sp.,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Osmia regulina,Flight season median date,143,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Osmia laeta,Flight season median date,136,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Osmia atrocyanea,Flight season median date,131,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Calliopsis fracta,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Andrena suavis,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species present, trait missing",Osmia nemoris,Nesting location ,mix,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ceratina tejonensis,Flight season median date,99,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melecta edwardsii,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hylaeus verticalis,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum (Evylaeus) sp. B,Lecty,Polylectic,,Lasioglossum (Evylaeus) sp. C,0.96,severe,species not extracted at all
"species present, trait missing",Calliopsis fracta,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lasioglossum (Evylaeus) sp. A,Nesting location ,below,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum (Dialictus) sp. F,Nesting behaviour,excavate,,Lasioglossum (Dialictus) sp. B,0.93,severe,species not extracted at all
"species+trait present, value differs",Andrena atypica,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species present, trait missing",Hylaeus verticalis,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Andrena anisochlora,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum (Dialictus) sp. C,Nesting behaviour,excavate,,Lasioglossum (Dialictus) sp. B,0.96,severe,species not extracted at all
"species+trait present, value differs",Ceratina acantha,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum (Dialictus) sp. E,Lecty,Polylectic,,Lasioglossum (Dialictus) sp. B,0.93,severe,species not extracted at all
"species present, trait missing",Andrena w-scripta,Flight season median date,102,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Andrena subchalybea,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Andrena atypica,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Heriades occidentalis,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Diadasia consociata,Flight season median date,199,,,,moderate,the trait was not extracted for this species
species not in prediction,Triepeolus sp. 1,Nesting location ,below,,Triepeolus timberlakeii,0.58,severe,species not extracted at all
"species present, trait missing",Andrena orthocarpi,Flight season median date,81.5,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Eucera (Synhalonia) virgata,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Andrena piperi,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hoplitis producta,Flight season median date,126.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ceratina acantha,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Protosmia rubifloris,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Andrena candida,Flight season median date,127,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nomada sp. 7,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Osmia coloradensis,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species present, trait missing",Eucera (Synhalonia) virgata,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Osmia sp. ""FA""",Flight season median date,133,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Andrena subaustralis,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species present, trait missing",Protosmia rubifloris,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Panurginus nigrellus,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Osmia coloradensis,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthophora pacifica,Flight season median date,60,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Ceratina arizonensis,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Eucera (Synhalonia) frater,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Diadasia enavata,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species present, trait missing",Bombus melanopygus,Flight season median date,104.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hoplitis grinnelli,Flight season median date,116,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ceratina arizonensis,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eucera (Synhalonia) frater,Nesting location ,below,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum (Dialictus) incompletum,Flight season duration,100.1,,Lasioglossum (Dialictus) sp. B,0.72,severe,species not extracted at all
species not in prediction,Lasioglossum (Dialictus) sp. F,Lecty,Polylectic,,Lasioglossum (Dialictus) sp. B,0.93,severe,species not extracted at all
"species present, trait missing",Diadasia bituberculata,Flight season median date,127,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Andrena chlorogaster,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Anthidium utahense,Flight season median date,134.5,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum (Dialictus) sp. F,Nesting location ,below,,Lasioglossum (Dialictus) sp. B,0.93,severe,species not extracted at all
"species present, trait missing",Andrena pensilis,Flight season median date,115,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum (Dialictus) sp. C,Lecty,Polylectic,,Lasioglossum (Dialictus) sp. B,0.96,severe,species not extracted at all
"species present, trait missing",Habropoda tristissima,Flight season median date,117.5,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum (Dialictus) incompletum,Lecty,Polylectic,,Lasioglossum (Dialictus) sp. B,0.72,severe,species not extracted at all
"species+trait present, value differs",Melissodes stearnsi,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Eucera (Synhalonia) actuosa,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Hylaeus rudbeckiae,Nesting location ,above,,,,moderate,the trait was not extracted for this species
species not in prediction,Lasioglossum (Dialictus) sp. C,Nesting location ,below,,Lasioglossum (Dialictus) sp. B,0.96,severe,species not extracted at all
"species present, trait missing",Andrena cercocarpi,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hoplitis howardi,Flight season median date,151,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melissodes stearnsi,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chelostoma phaceliae,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Megachile gentilis,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Megachile rotundata,Flight season median date,176.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthophora urbana,Flight season median date,202,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hesperapis ilicifoliae,Flight season median date,150.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nomada sp. 5,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Bombus californicus,Flight season median date,151,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chelostoma phaceliae,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megachile gentilis,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Lasioglossum (Evylaeus) sp. I,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Anthidiellum ehrhorni,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Andrena cerasifolii,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Megachile angelarum,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Andrena pallidifovea,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species present, trait missing",Xeromelecta californica,Flight season duration,150.6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ashmeadiella aridula,Flight season median date,217,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthidiellum ehrhorni,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Andrena cerasifolii,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Andrena pallidifovea,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melissodes lupina,Flight season median date,216,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Osmia laeta,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Osmia montana,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Anthidium mormonum,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Andrena auricoma,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eucera (Synhalonia) amsinckiae,Flight season median date,94.5,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Bombus crotchii,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Andrena cuneilabris,Flight season median date,73,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ceratina punctigena,Flight season median date,131,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hoplitis sambuci,Flight season median date,137.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stelis montana,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Osmia laeta,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Osmia montana,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Ceratina tejonensis,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Andrena nigrocaerulea,Flight season median date,92.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthidium mormonum,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Bombus crotchii,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthophora californica,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Melissodes tepida,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Osmia bridwelli,Flight season median date,136.5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ceratina tejonensis,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lasioglossum (Lasioglossum) mellipes,Flight season median date,128,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agapostemon texanus,Flight season median date,189,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Andrena cressonii,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lasioglossum (Evylaeus) sp. D,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Osmia cyanella,Flight season median date,129,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Osmia granulosa,Flight season median date,142,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Megachile coquilletti,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Anthophora edwardsii,Flight season median date,90,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triepeolus timberlakeii,Flight season median date,148,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Andrena w-scripta,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Lasioglossum (Evylaeus) sp. D,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Diadasia consociata,Lecty,Oligolectic,oligo,,,moderate,predicted a different value for this trait
"species present, trait missing",Megachile coquilletti,Nesting location ,above,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dianthidium ulkei,Flight season median date,217,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ceratina sequoiae,Flight season median date,147,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Andrena orthocarpi,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Hylaeus calvus,Flight season median date,130,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hoplitis producta,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Andrena w-scripta,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sphecodes sp.,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Diadasia consociata,Nesting location ,below,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triepeolus timberlakeii,Sociality/ parasitic,parasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megachile montivaga,Flight season median date,189,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Osmia nemoris,Lecty,Polylectic,poly,,,moderate,predicted a different value for this trait
"species present, trait missing",Andrena orthocarpi,Nesting location ,below,,,,moderate,the trait was not extracted for this species
