cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",karschi zenkeri,maximum length of the hind femur,13.52 ± 0.04,,,,moderate,the trait was not extracted for this species
"species present, trait missing",karschi zenkeri,maximum length of the hind femur,13.52 ± 0.04,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,anterior projections and lateral plates,wide,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,anterior margin,incised in the middle,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,lateral margins,parallel,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,male cerci,with a small inner preapical lobe,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,upper ectophallic sheath,long,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,apodemes slender,"clearly overhanging or exceeding level of separation of endophallic valves, with strongly incurved apex",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,hind tibiae color,bluish-green,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,lateral lobes of pronotum,pale basal band of lateral lobes of pronotum narrowed in front of second transverse furrow but not interrupted,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,body length,26.38 ± 1.35,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,body length,21.02 ± 1.51,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of head,2.87 ± 0.56,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of head,2.41 ± 0.53,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,"distal, recurrent trunk of the spermatheca lateral diverticulum",> 3× longer than the proximal trunk,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,Length of the pronotum in the midline,4.94 ± 0.35,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,Length of the pronotum in the midline,4.01 ± 0.26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,pronotum,rugous,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,dorsal arch of cingulum,"U-shaped, closed, not rectangular",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,rami,not bent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,dorsal carina of hind femur,finely toothed,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,longitudinal median band,dark,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,knee,brownish,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,width of head,-,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,width of head,3.10 ± 0.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,lateroventral sclerites,"narrow, as high as long",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,the two contiguous pale bands,present,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,Distribution,"Iboti in the Ebo forest; Ongot in the Centre region, Cameroon",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,hind tibiae,"dark yellow, basal ring absent",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,latero-ventral sclerite,triangular,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,apodemes of the cingulum,incurved and extending beyond endophallic apodemes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,base of the spermathecal duct,widened well before it opened into the copulatory bursa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,lateral spermathecal diverticulum,distal recurrent trunk of lateral spermathecal diverticulum 3× longer than proximal trunk,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,subocellar facial spots,two,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,dorsal arch of the cingulum,"V-shaped, strongly open not overlying the endophallic sclerites",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,lateral plates,"broad, subparallel",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,maximum length of the hind femur,17.23,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,maximum length of the hind femur,12.84 ± 0.78,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,pronotum width,4.17 ± 0.26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,pronotum width,4.17 ± 0.26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,width of hind femur,1.75 ± 0.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,front and middle legs,pale green,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,length of pronotum,5.39–5.55,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,length of pronotum,4.17–4.33,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of elytra,3.65–4.88,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of elytra,3.24–4.27,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,maximum length of the hind femur,16.40 ± 0.69,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,maximum length of the hind femur,13.52 ± 0.04,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,spermatheca,with medium-sized axial diverticulum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,inner areas of hind femora,with a median pale spot,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,prozona,longer than metazona,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,maximum length of the hind femur,14.39 ± 0.48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,maximum length of the hind femur,12.07 ± 0.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,subgenital plate,"pentagonal, broad, with rounded posterior margins",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,egg-guide,short,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,antennae,"thin, filiform, longer than head and pronotum together",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,meso- and metathoracic episternites,pale,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,Lower side of the body,clear,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,prosternal process,short conical or pyramidal,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,tegmina,"lobiform, narrow, brown in the lower half and yellow in the upper half, covering the tympanum",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,ancorae,"small, strongly curved, interiorly directed",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,present; supra-anal plate,"subconical, with two digital tubercles near lateral margins",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,median longitudinal band on the pronotum disc,"dark, not very distinct",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,basal posterior spots on the lateral lobes of the pronotum,"pale, extending almost to the lower margin",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,Ancorae,small and closer to each other,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,Body and legs,with inconspicuous hairs,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of tegmina,4.79 ± 0.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of tegmina,3.81 ± 0.43,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,latero-ventral sclerites,narrow,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,cerci,short conical,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,lateral margins,divergent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,latero-ventral sclerite in profile,elbowed,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,hind tibiae,"dark green, basal ring absent",,,,moderate,the trait was not extracted for this species
"species present, trait missing",karschi zenkeri,interocular distance,0.37 ± 0.12,,,,moderate,the trait was not extracted for this species
"species present, trait missing",karschi zenkeri,interocular distance,0.37 ± 0.12,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,upper aedeagus valve,not bent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,body length,-,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,body length,19.88 ± 0.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,Length of the pronotum in the midline,5.35 ± 0.16,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,Length of the pronotum in the midline,4.50 ± 0.26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,size,Similar to the male but larger,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,size,"medium size, integument rugous",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,angle formed by the two basivalvar sclerites,rounded,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,interocular distance,0.64 ± 0.08,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,interocular distance,0.64 ± 0.08,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,medio-superior margin,incipient spots along medio-superior margin at level of outer spots present,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,external apical spines of hind tibiae,absent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of pronotum,4.59–5.37,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of pronotum,3.12–4.32,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,inner area of hind femora,median pale spot on inner area of hind femora absent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,male cerci,"long conical, extending beyond the end of the supra-anal plate, with a wide internal pre-apical lobule",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,base of the spermathecal duct,opening at the apex of the bursa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,maximum length of the hind femur,14.32 ± 0.56,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,maximum length of the hind femur,11.91 ± 0.35,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,"inner and lower areas of hind femora, hind tibiae",orange,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,hind femur,"almost entirely dark brown, with a pregenicular yellow spot on the external and inner areas",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,fastigium of vertex,short with obtuse apex,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,distribution,Cameroon,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,lateral lobes,basal pale band on lateral lobes of pronotum narrowed in front of the second transverse sulcus but not interrupted,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,prozona,longer than metazona,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,lower basal half of the inner area,greenish-brown,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,mesosternal space,open and longer than it is wide,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,vertex,pale brown,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,subgenital plate,"pentagonal, elongated, with truncated posterior margins",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,subgenital plate,obtuse to rounded in dorsal view,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,habitat,forest,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of elytra,4.32–5.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of elytra,3.11–4.27,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,lateral carinae,absent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,zygoma,wide,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,length of ovipositor,2.96–3.30,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,prosternal process,"short conical, compressed at its base",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,pronotum disc,"longitudinal median dark band on pronotum disc as wide as adjacent yellow bands, but widened behind the typical groove",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,tegmina,"lobiform, only slightly reaching the third abdominal segment, lower half shiny black and upper half pale ochreous",,,,moderate,the trait was not extracted for this species
"species present, trait missing",karschi zenkeri,width of head,3.15 ± 0.13,,,,moderate,the trait was not extracted for this species
"species present, trait missing",karschi zenkeri,width of head,3.15 ± 0.13,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,rami,bent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,ancorae,"small, internally directed",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,male subgenital plate,acute in dorsal view,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,"fore- and middle legs, external and upper inner areas of hind femur",dark green,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,basivalvar sclerites,"each basivalvar sclerite barely curved, forming an obtuse angle",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,interocular distance,0.79,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,interocular distance,0.66 ± 0.30,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,lophi,"short, broad and lobiform",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,length of antenna,12.75 ± 0.54,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,length of antenna,11.62 ± 0.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,spermathecal duct,very long,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,aedeagus,"of larger size, curved, forming a quarter circle",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,latero-ventral sclerite,subtriangular.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,upper ectophallic sheath,"globular, sloping forward",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,pronotum width,-,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,pronotum width,3.62 ± 0.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,median subocellar facial spot,single or unique,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,width of hind femur,1.75 ± 0.22,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,width of hind femur,1.64 ± 0.22,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,length of antenna,10.34 ± 0.62,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,length of antenna,9.57 ± 0.73,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,Distribution,Gabon; Cameroon,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,Distribution,Gabon; Cameroon,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,Body and legs,with inconspicuous hairs,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,metathoracic episternite,"metathoracic episternite with a straight, median stripe limited to the base of the segment",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,median carina,"distinct, crossed dorso-laterally by three sulci",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera sp.,size,22.5 ; 30.0,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,cerci,short conical,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,"front and middle legs, inner and outer sides of hind femora","pale green, with the apical third gradually darkening toward the knee",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,Subocellar facial spot,"V-shaped, wide",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,width of head,4.48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,width of head,3.43 ± 0.21,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,dorsal valves of the ovipositor,weakly toothed,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,metathoracic episternites,almost entirely pale,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,lateroventral sclerites,triangular,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,size,medium,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,width of head,3.46 ± 0.71,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,width of head,3.15 ± 0.13,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,apodemes,"thin and very short, reaching only the end of ejaculatory sac with incurved apices",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,size,"As male, but larger",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,posterior tibiae,"green, sometimes very dark",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,width of hind femur,1.69,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,width of hind femur,1.74 ± 0.11,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,hind tibiae,dark blue in fresh specimens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,width of head,3.67 ± 0.07,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,width of head,3.08 ± 0.12,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,lower ectophallic sheath,not enveloping the base of the rami,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,fastigium of vertex,short with obtuse apex,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,lower half of elytra,"shiny black, upper half brown",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,length of hind femur,15.91–16.89,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,length of hind femur,13.48–13.56,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,eyes,medium size,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of pronotum,5.14–5.62,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of pronotum,3.95–4.74,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,ancorae,small,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,lateral carinae,without lateral carinae,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,line along the lower margin,shiny black,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,maximum length of the hind femur,16.32 ± 0.71,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,maximum length of the hind femur,13.20 ± 0.39,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,lateral carinae,absent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,aedeagus valves,in the form of a thin blade,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,mesosternal space,open and longer than its wide,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,supra-anal plate,conical with a transverse groove in the middle field,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,lateral plates,"domed, extending back from the bridge",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of ovipositor,1.97–3.27,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,pronotum disc,"dark longitudinal median band on pronotum disc present, wider than adjacent pale bands",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,male subgenital plate,"conical, with a short tubercle at the apex",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,zygoma,reduced,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,Epiphallus,of smaller size,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of antenna,10.36 ± 0.65,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of antenna,9.73 ± 0.37,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,total length of body,27.25–28.05,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,total length of body,20.57–21.79,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,prosternal process,conical in its apical part,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,aedeagus,"small, short, curved",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,body length,24.52 ± 2.41,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,body length,24.52 ± 2.41,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,knees,pale brown,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,tegmina,"lobiform, only slightly reaching the third abdominal segment",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,interocular space,narrow,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,length of head,2.19 ± 0.13,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,length of head,2.04 ± 0.20,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,base of spermathecal duct,narrow,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,general coloration,dark brown with yellow bands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,pallium and supra-anal plate of male,raised,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,body and legs,"with inconspicuous hairs, moderately rugous dorsally, smooth ventrally",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,spermathecal duct,very long,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,bridge,"bridge narrow, short and arched",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,median carina,present and crossed dorsally by three sulci,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,Distribution,Cameroon,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,cerci,short conical,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,valves of ovipositor,"robust, curved towards the apex",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,egg-guide,short,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,valves of ovipositor,"narrow, > 3.5× longer than wide in coalescence position",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,hind tibia length,14.28 ± 0.33,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,hind tibia length,11.59 ± 0.19,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,width of head,3.73 ± 0.23,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,width of head,3.05 ± 0.15,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,hind tibia length,12.42 ± 0.71,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,hind tibia length,10.45 ± 0.15,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,external margins of the dorsal valves,saw-toothed,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,body length,28.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,body length,20.37 ± 0.43,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,difference between the upper half and lower half of the elytra,no marked difference,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera sp.,frons,45,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,length of head,2.24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,length of head,2.04 ± 0.24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,the base of the spermathecal duct,slightly enlarged,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of hind femur,13.62–15.12,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,length of hind femur,11.23–12.53,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,pronotum disc,shiny brownish,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,spermatheca ampulla,arched,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,eyes ,prominent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,Distribution,Cameroon,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,lower ectophallic sheath,not enveloping the base of rami,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,longitudinal median band of the pronotal disc,darker and wider than the adjoining clear bands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,lower ectophallic sheath,"small, not enveloping the base of rami",,,,moderate,the trait was not extracted for this species
"species present, trait missing",karschi zenkeri,pronotum width,3.56 ± 0.26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",karschi zenkeri,pronotum width,3.56 ± 0.26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,meso- and metathoracic episternites,"with pale, narrow, median and basal band",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,size,As male but larger,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,dorsal carina of hind femora,finely toothed,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,endophallic apodemes,short,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,free end of the aedeagus,"outside the ectophallic sheaths, bifid, with broad-sized tips",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,Frontal ridge,"raised above the median ocelli, prominent between the antennae",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,external apical spines of the hind tibiae,absent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,bottom of the copulatory bursa,close to the arc of the basivalvar sclerites,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of ovipositor,2.28–3.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera carnapi,male cerci,"bilobate, with inner lobe equal to or longer than the outer lobe",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,mesosternal,interspace open,,,,moderate,the trait was not extracted for this species
