cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Entomobryidae sp.6,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Neanuridae sp.6,Eye size,Large,,Poduromorpha Neanuridae sp.6,0.70,severe,species not extracted at all
species not in prediction,Crematogaster sp. 12,Habitat position,Soil-dweller,,Crematogastersp. 12,0.97,severe,species not extracted at all
species not in prediction,Bothroponera sp. 1,Colour value,2,,Bothroponerasp. 1,0.97,severe,species not extracted at all
species not in prediction,Neanuridae sp.1,Furca development,Short,,Poduromorpha Neanuridae sp.1,0.70,severe,species not extracted at all
species not in prediction,Crematogaster sp. 9,Femur length,0.50,,Crematogastersp. 9,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.3,Habitat position,Vegetation-dweller,,Symphypleona Katiannidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.46,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.22,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Bothroponera sp. 4,Habitat position,Litter-dweller,,Bothroponerasp. 4,0.97,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.3,Eye size,Large,,Symphypleona Dicyrtomidae sp.3,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.29,Eye size,Large,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Polyrhachis sp. 1,Femur length,2.50,,Polyrhachissp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.46,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.38,Furca development,Long,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.22,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.1,Feeding strategy,Chewing mandibles,,Symphypleona Dicyrtomidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.23,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Paratrechina sp. 2,Forage strategy,Generalist forager,,Paratrechinasp. 2,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 3,Colour value,11,,Crematogastersp. 3,0.97,severe,species not extracted at all
species not in prediction,Sminthuridae sp.1,Eye size,Large,,Symphypleona Sminthuridae sp.1,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 7,Habitat position,Soil-dweller,,Crematogastersp. 7,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.12,Body length,0.60,,Symphypleona Katiannidae sp.12,0.72,severe,species not extracted at all
species not in prediction,Katiannidae sp.11,Feeding strategy,Chewing mandibles,,Symphypleona Katiannidae sp.11,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.9,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Entomobryidae sp.15,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.6,Body length,1.00,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.1,Habitat position,Vegetation-dweller,,Symphypleona Dicyrtomidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.1,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 9,Colour value,60,,Crematogastersp. 9,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.23,Habitat position,Litter-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.3,Body length,1.12,,Symphypleona Katiannidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Meranoplus sp. 1,Body length,1.00,,Meranoplussp. 1,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.11,Habitat position,Vegetation-dweller,,Symphypleona Katiannidae sp.11,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.9,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Entomobryidae sp.30,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.47,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.1,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.5,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.5,0.72,severe,species not extracted at all
species not in prediction,Polyrhachis sp. 1,Colour value,25,,Polyrhachissp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.20,Eye size,Large,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.27,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.49,Body length,0.60,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Neanuridae sp.2,Body length,0.48,,Poduromorpha Neanuridae sp.2,0.70,severe,species not extracted at all
species not in prediction,Odontellidae sp.1,Feeding strategy,Sucking mandibles,,Poduromorpha Odontellidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Sminthuridae sp.4,Habitat position,Vegetation-dweller,,Symphypleona Sminthuridae sp.4,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.22,Body length,1.35,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.30,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.47,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Probolomyrmex sp. 2,Body length,1.50,,Probolomyrme x sp. 2,0.92,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.6,Furca development,Long,,Symphypleona Dicyrtomidae sp.6,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.8,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Neanuridae sp.6,Feeding strategy,Sucking mandibles,,Poduromorpha Neanuridae sp.6,0.70,severe,species not extracted at all
species not in prediction,Sminthuridae sp.3,Body length,0.60,,Symphypleona Sminthuridae sp.3,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.4,Furca development,Long,,Entomobryomorpha Isotomidae sp.4,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 7,Body length,1.00,,Crematogastersp. 7,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.12,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.27,Habitat position,Litter-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Odontellidae sp.1,Habitat position,Litter-dweller,,Poduromorpha Odontellidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 3,Forage strategy,Generalist forager,,Crematogastersp. 3,0.97,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.1,Body length,1.2,,Symphypleona Dicyrtomidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Paratrechina sp. 2,Eye size,Large,,Paratrechinasp. 2,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.23,Body length,1.38,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Neanuridae sp.6,Habitat position,Litter-dweller,,Poduromorpha Neanuridae sp.6,0.70,severe,species not extracted at all
species not in prediction,Hypoponera sp. 1,Eye size,Small,,Hypoponerasp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.29,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.40,Furca development,Long,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.11,Body length,0.28,,Symphypleona Katiannidae sp.11,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 2,Colour value,12,,Crematogastersp. 2,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.1,Body length,1.35,,Entomobryomorpha Isotomidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.29,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Sminthuridae sp.1,Feeding strategy,Chewing mandibles,,Symphypleona Sminthuridae sp.1,0.72,severe,species not extracted at all
species not in prediction,Sminthuridae sp.4,Body length,0.50,,Symphypleona Sminthuridae sp.4,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.28,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.15,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.2,Furca development,Long,,Symphypleona Dicyrtomidae sp.2,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 12,Femur length,1.00,,Crematogastersp. 12,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.18,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.47,Body length,0.93,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Neanuridae sp.3,Furca development,Short,,Poduromorpha Neanuridae sp.3,0.70,severe,species not extracted at all
species not in prediction,Katiannidae sp.1,Eye size,Large,,Symphypleona Katiannidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Meranoplus sp. 1,Femur length,1.00,,Meranoplussp. 1,0.97,severe,species not extracted at all
species not in prediction,Odontellidae sp.1,Body length,0.36,,Poduromorpha Odontellidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Sminthuridae sp.1,Habitat position,Vegetation-dweller,,Symphypleona Sminthuridae sp.1,0.72,severe,species not extracted at all
species not in prediction,Onychiuridae sp.1,Eye size,Absent,,Poduromorpha Onychiuridae sp.1,0.72,severe,species not extracted at all
species not in prediction,Paratrechina sp. 4,Eye size,Large,,Paratrechinasp. 4,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.15,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.11,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Neanuridae sp.6,Body length,0.56,,Poduromorpha Neanuridae sp.6,0.70,severe,species not extracted at all
species not in prediction,Crematogaster sp. 4,Forage strategy,Generalist forager,,Crematogastersp. 4,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.20,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Probolomyrmex sp. 2,Femur length,1.00,,Probolomyrme x sp. 2,0.92,severe,species not extracted at all
species not in prediction,Crematogaster sp. 11,Body length,1.00,,Crematogastersp. 11,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.8,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Katiannidae sp.6,Furca development,Long,,Symphypleona Katiannidae sp.6,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.3,Body length,0.40,,Symphypleona Dicyrtomidae sp.3,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.16,Body length,1.38,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.29,Body length,0.53,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 7,Femur length,0.25,,Crematogastersp. 7,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 2,Forage strategy,Generalist forager,,Crematogastersp. 2,0.97,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.2,Eye size,Large,,Poduromorpha Hypogastruridae sp.2,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.20,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 12,Colour value,38,,Crematogastersp. 12,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.13,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.8,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Isotomidae sp.5,Eye size,Large,,Lepisiota sp. 5,0.69,severe,species not extracted at all
species not in prediction,Entomobryidae sp.2,Eye size,Large,,Entomobryomorpha Isotomidae sp.2,0.72,severe,species not extracted at all
species not in prediction,Bothroponera sp. 4,Colour value,22,,Bothroponerasp. 4,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.39,Furca development,Long,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.43,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.51,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.15,Body length,1.05,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.7,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Paratrechina sp. 2,Habitat position,Soil-dweller,,Paratrechinasp. 2,0.97,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.4,Eye size,Large,,Symphypleona Dicyrtomidae sp.4,0.72,severe,species not extracted at all
species not in prediction,Hypoponera sp. 1,Habitat position,Litter-dweller,,Hypoponerasp. 1,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 8,Eye size,Moderate,,Crematogastersp. 8,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 6,Forage strategy,Generalist forager,,Crematogastersp. 6,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.7,Furca development,Long,,Symphypleona Katiannidae sp.7,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.43,Habitat position,Litter-dweller,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.18,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 4,Eye size,Moderate,,Crematogastersp. 4,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.7,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Entomobryidae sp.17,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.50,Furca development,Long,,Entomobryomorpha Isotomidae sp.5,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.1,Eye size,Large,,Poduromorpha Hypogastruridae sp.1,0.75,severe,species not extracted at all
species not in prediction,Crematogaster sp. 7,Colour value,53,,Crematogastersp. 7,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.1,Feeding strategy,Chewing mandibles,,Symphypleona Katiannidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.20,Body length,1.25,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.7,Eye size,Large,,Symphypleona Dicyrtomidae sp.7,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.18,Habitat position,Litter-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.52,Eye size,Large,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 2,Eye size,Moderate,,Crematogastersp. 2,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 12,Forage strategy,Generalist forager,,Crematogastersp. 12,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.10,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.44,Furca development,Long,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.1,Habitat position,Vegetation-dweller,,Symphypleona Katiannidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Sminthurididae sp.1,Body length,0.92,,Symphypleona Sminthurididae sp.1,0.75,severe,species not extracted at all
species not in prediction,Paratrechina sp. 4,Habitat position,Soil-dweller,,Paratrechinasp. 4,0.97,severe,species not extracted at all
species not in prediction,Paratrechina sp. 2,Body length,1.00,,Paratrechinasp. 2,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 1,Forage strategy,Generalist forager,,Crematogastersp. 1,0.97,severe,species not extracted at all
species not in prediction,Bothroponera sp. 4,Forage strategy,Predator,,Bothroponerasp. 4,0.97,severe,species not extracted at all
species not in prediction,Isotomidae sp.3,Furca development,Moderate,,Lepisiota sp. 3,0.69,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.2,Feeding strategy,Chewing mandibles,,Poduromorpha Hypogastruridae sp.2,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.21,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Isotomidae sp.2,Furca development,Moderate,,Lepisiota sp. 2,0.69,severe,species not extracted at all
species not in prediction,Entomobryidae sp.19,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.26,Body length,1.38,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.37,Furca development,Long,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.42,Eye size,Large,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Camponotus sp. 15,Eye size,Moderate,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 6,Eye size,Moderate,,Crematogastersp. 6,0.97,severe,species not extracted at all
species not in prediction,Isotomidae sp.5,Feeding strategy,Chewing mandibles,,Lepisiota sp. 5,0.69,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.2,Habitat position,Litter-dweller,,Poduromorpha Hypogastruridae sp.2,0.75,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.4,Feeding strategy,Chewing mandibles,,Symphypleona Dicyrtomidae sp.4,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.25,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Isotomidae sp.5,Habitat position,Litter-dweller,,Lepisiota sp. 5,0.69,severe,species not extracted at all
species not in prediction,Katiannidae sp.1,Body length,0.38,,Symphypleona Katiannidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.5,Eye size,Large,,Poduromorpha Hypogastruridae sp.5,0.75,severe,species not extracted at all
species not in prediction,Brachystomellidae sp.1,Eye size,Large,,Poduromorpha Brachystomellidae sp.1,0.77,severe,species not extracted at all
species not in prediction,Katiannidae sp.2,Eye size,Large,,Symphypleona Katiannidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Paratrechina sp. 3,Forage strategy,Generalist forager,,Paratrechinasp. 3,0.97,severe,species not extracted at all
species not in prediction,Onychiuridae sp.1,Body length,1.84,,Poduromorpha Onychiuridae sp.1,0.72,severe,species not extracted at all
species not in prediction,Paratrechina sp. 4,Body length,2.50,,Paratrechinasp. 4,0.97,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.4,Habitat position,Vegetation-dweller,,Symphypleona Dicyrtomidae sp.4,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.17,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.1,Feeding strategy,Chewing mandibles,,Poduromorpha Hypogastruridae sp.1,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.25,Habitat position,Litter-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Bothroponera sp. 2,Forage strategy,Predator,,Bothroponerasp. 2,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 8,Habitat position,Soil-dweller,,Crematogastersp. 8,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 1,Eye size,Moderate,,Crematogastersp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.32,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.7,Feeding strategy,Chewing mandibles,,Symphypleona Dicyrtomidae sp.7,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 4,Habitat position,Soil-dweller,,Crematogastersp. 4,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.52,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.17,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.1,Habitat position,Litter-dweller,,Poduromorpha Hypogastruridae sp.1,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.24,Eye size,Large,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.2,Body length,0.30,,Poduromorpha Hypogastruridae sp.2,0.75,severe,species not extracted at all
species not in prediction,Sminthurididae sp.3,Feeding strategy,Chewing mandibles,,Symphypleona Sminthurididae sp.3,0.75,severe,species not extracted at all
species not in prediction,Paratrechina sp. 2,Femur length,0.50,,Paratrechinasp. 2,0.97,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.7,Habitat position,Vegetation-dweller,,Symphypleona Dicyrtomidae sp.7,0.72,severe,species not extracted at all
species not in prediction,Hypoponera sp. 1,Femur length,1.00,,Hypoponerasp. 1,0.97,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.4,Body length,0.60,,Poduromorpha Hypogastruridae sp.4,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.52,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Isotomidae sp.5,Body length,0.43,,Lepisiota sp. 5,0.69,severe,species not extracted at all
species not in prediction,Entomobryidae sp.2,Body length,2.15,,Entomobryomorpha Isotomidae sp.2,0.72,severe,species not extracted at all
species not in prediction,Sminthurididae sp.3,Habitat position,Vegetation-dweller,,Symphypleona Sminthurididae sp.3,0.75,severe,species not extracted at all
species not in prediction,Neanuridae sp.5,Eye size,Large,,Poduromorpha Neanuridae sp.5,0.70,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.4,Body length,0.26,,Symphypleona Dicyrtomidae sp.4,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.42,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.38,Eye size,Large,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Paratrechina sp. 3,Eye size,Large,,Paratrechinasp. 3,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 8,Body length,1.00,,Crematogastersp. 8,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.9,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Entomobryidae sp.48,Eye size,Small,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 4,Body length,1.50,,Crematogastersp. 4,0.97,severe,species not extracted at all
species not in prediction,Bothroponera sp. 2,Eye size,Small,,Bothroponerasp. 2,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.17,Body length,1.50,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.1,Body length,0.80,,Poduromorpha Hypogastruridae sp.1,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.42,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Camponotus sp. 15,Habitat position,Soil-dweller,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 6,Habitat position,Soil-dweller,,Crematogastersp. 6,0.97,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.5,Feeding strategy,Chewing mandibles,,Poduromorpha Hypogastruridae sp.5,0.75,severe,species not extracted at all
species not in prediction,Brachystomellidae sp.1,Feeding strategy,Sucking mandibles,,Poduromorpha Brachystomellidae sp.1,0.77,severe,species not extracted at all
species not in prediction,Paratrechina sp. 4,Femur length,1.50,,Paratrechinasp. 4,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.30,Eye size,Large,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.5,Eye size,Large,,Entomobryomorpha Isotomidae sp.5,0.72,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.7,Body length,0.66,,Symphypleona Dicyrtomidae sp.7,0.72,severe,species not extracted at all
species not in prediction,Hypoponera sp. 1,Colour value,21,,Hypoponerasp. 1,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.12,Furca development,Long,,Symphypleona Katiannidae sp.12,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.35,Furca development,Long,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 2,Body length,2.00,,Crematogastersp. 2,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.6,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.5,Habitat position,Litter-dweller,,Poduromorpha Hypogastruridae sp.5,0.75,severe,species not extracted at all
species not in prediction,Katiannidae sp.3,Furca development,Long,,Symphypleona Katiannidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Isotomidae sp.4,Feeding strategy,Chewing mandibles,,Lepisiota sp. 4,0.69,severe,species not extracted at all
species not in prediction,Brachystomellidae sp.1,Habitat position,Litter-dweller,,Poduromorpha Brachystomellidae sp.1,0.77,severe,species not extracted at all
species not in prediction,Neanuridae sp.4,Feeding strategy,Sucking mandibles,,Poduromorpha Neanuridae sp.4,0.70,severe,species not extracted at all
