cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing","Dialictus rostratus (Moure, 1947)",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Augochloropsis (Paraugochloropsis) multiplex (Vachal, 1903)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Psaenythia collaris Schrottky, 1906",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Augochlora (Augochlora) caerulior Cockerell, 1900",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Augochlora (Augochlora) daphnis Smith, 1853",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Scaptotrigona bipunctata (Lepeletier, 1836)",Social Behaviour,highly eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anthrenoides petuniae Urban, 2005",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 15,Social Behaviour,primitively eussocial,,Dialictussp. 15,0.97,severe,species not extracted at all
"species present, trait missing",Hylaeus sp. 02,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Melissoptila paraguayensis (Brèthes, 1909)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Ceratina (Neoclavicera) umbricosta Roig-Alsina, 2013",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Neocorynura hebe Gonçalves, 2019",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anthrenoides antonii Urban, 2005",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trigonopedia sp. 03,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Psaenythia annulata Gerstaecker 1868,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Ceratalictus psoraspis (Vachal, 1911)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Dialictus nanus (Smith, 1879)",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 15,Nesting site,ground,,Dialictussp. 15,0.97,severe,species not extracted at all
"species present, trait missing","Plebeia remota (Holmberg, 1903)",Social Behaviour,highly eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Nesosphecodes depressus Gonçalves, 2021",Social Behaviour,cleptoparasitic,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Centris (Melacentris) cfr. lateritia Friese, 1899 ",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Cephalurgus anomalus Moure & Lucas de Oliveira, 1962",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Nannotrigona testaceicornis (Lepeletier, 1836)",Social Behaviour,highly eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ceratina (Ceratinula) sp. 04 ,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Augochloropsis (Paraugochloropsis) sp. 03,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coelioxys (Cyrtocoelioxys) sp. 03,Social Behaviour,cleptoparasitic,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Megachile (Moureapis) apicipennis Schrottky, 1902",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Megachile (Leptorachis) paulistana Schrottky, 1902",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Caenohalictus sp. 01,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthrenoides sp. 01,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Augochloropsis (Paraugochloropsis) sp. 11,Feeding habit,generalist,,Augochloropsis (Paraugochloropsis) sp. 10,0.97,severe,species not extracted at all
"species present, trait missing","Augochlora (Oxystoglossella) morrae (Strand, 1910)",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
species not in prediction,Megachile (Chrysosarus) sp. 01,Feeding habit,generalist,,Megachile sp. 01,0.71,severe,species not extracted at all
"species present, trait missing",Augochloropsis (Paraugochloropsis) sp. 09,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anthidium manicatum (Linnaeus, 1758)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Neocorynura iopodion (Vachal, 1904)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anthrenoides paolae Urban, 2005",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Neocorynura dilutipes (Vachal, 1904)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 16,Feeding habit,generalist,,Dialictussp. 16,0.97,severe,species not extracted at all
"species present, trait missing","Colletes rugicollis Friese, 1900",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 03,Feeding habit,generalist,,Dialictussp. 03,0.97,severe,species not extracted at all
species not in prediction,Dialictus sp. 09,Feeding habit,generalist,,Dialictussp. 09,0.97,severe,species not extracted at all
"species present, trait missing","Pseudepeolus angustatus (Moure, 1954)",Social Behaviour,cleptoparasitic,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Paroxystoglossa spiloptera Moure, 1960",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Ceratina (Ceratinula) sp. 03,Feeding habit,generalist,,Ceratina (Ceratinula) sp. 01,0.96,severe,species not extracted at all
"species present, trait missing","Melissodes (Ecplectica) nigroaenea (Smith, 1854)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anthrenoides ornatus Urban, 2005",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Augochloropsis (Paraugochloropsis) sp. 02,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Megachile (Chrysosarus) sp. 01,Social Behaviour,solitary,,Megachile sp. 01,0.71,severe,species not extracted at all
"species present, trait missing","Lophopedia nigrispinis (Vachal, 1909)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Dialictus opacus (Moure, 1940)",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Neocorynura atromarginata (Cockerell, 1901)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhophitulus sp. 5,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 16,Social Behaviour,primitively eussocial,,Dialictussp. 16,0.97,severe,species not extracted at all
"species present, trait missing","Oragapostemon divaricatus (Vachal, 1904)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Megachile (Pseudocentron) curvipes Smith, 1853",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Megachile (Acentron) lentifera Vachal, 1909",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Megachile (Chrysosarus) sp. 01,Nesting site,above ground,,Megachile sp. 01,0.71,severe,species not extracted at all
"species present, trait missing","Thygater (Thygater) analis (Lepeletier, 1841)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Bombus (Fervidobombus) morio (Swederus, 1787)",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Coelioxys (Glyptocoelioxys) cerasiopleura Holmberg, 1903",Social Behaviour,cleptoparasitic,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Xylocopa (Neoxylocopa) augusti Lepeletier, 1841",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Belopria sp. 02,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Xylocopa (Stenoxylocopa) artifex Smith, 1874",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Melissoptila cnecomala (Moure, 1944)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 11,Social Behaviour,primitively eussocial,,Dialictussp. 11,0.97,severe,species not extracted at all
"species present, trait missing","Paratetrapedia fervida (Smith, 1879)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Exomalopsis (Exomalopsis) sp. 02,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 04,Social Behaviour,primitively eussocial,,Dialictussp. 04,0.97,severe,species not extracted at all
species not in prediction,Dialictus sp. 16,Nesting site,ground,,Dialictussp. 16,0.97,severe,species not extracted at all
"species present, trait missing","Gaesischia (Gaesischiopsis) flavoclypeata Michener, LaBerge & Moure, 1955",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Centris (Hemisiella) trigonoides Lepeletier, 1841",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nomada sp. 1,Social Behaviour,cleptoparasitic,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Hypanthidium divaricatum (Smith, 1854)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 19,Feeding habit,generalist,,Dialictussp. 19,0.97,severe,species not extracted at all
species not in prediction,Dialictus sp. 11,Nesting site,ground,,Dialictussp. 11,0.97,severe,species not extracted at all
species not in prediction,Dialictus sp. 04,Nesting site,ground,,Dialictussp. 04,0.97,severe,species not extracted at all
"species present, trait missing","Melipona (Eomelipona) marginata Lepeletier, 1836",Social Behaviour,highly eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Corynurella cognata Gonçalves, 2010",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Ctenosibyne cingulata (Moure, 1956)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Megachile (Austromegachile) sp. 01,Feeding habit,generalist,,"Megachile (Austromegachile) susurrans Haliday, 1836",0.73,severe,species not extracted at all
"species present, trait missing","Megachile (Moureapis) nigropilosa Schrottky, 1902",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 13,Social Behaviour,primitively eussocial,,Dialictussp. 13,0.97,severe,species not extracted at all
"species present, trait missing","Exomalopsis (Phanomalopsis) perikalles Silveira & Almeida, 2009",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Austrosphecodes brasiliensis Schrottky, 1910",Social Behaviour,cleptoparasitic,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Megachile (Chrysosarus) cfr. tuberculifera Schrottky, 1913",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Exomalopsis (Exomalopsis) vernoniae Schrottky, 1909",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Rhectomia pumilla Moure, 1947",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Anthrenoides meridionalis (Schrottky, 1906)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Melissoptila vulpecula Bertoni & Schrottky, 1910",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 13,Nesting site,ground,,Dialictussp. 13,0.97,severe,species not extracted at all
species not in prediction,Megachile (Acentron) sp. 01,Feeding habit,generalist,,Megachile sp. 01,0.77,severe,species not extracted at all
"species present, trait missing",Megachile sp. 02,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Caenohalictus cfr. palumbes (Vachal, 1903)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Melitoma segmentaria (Fabricius, 1804)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 06,Nesting site,ground,,Dialictussp. 06,0.97,severe,species not extracted at all
"species present, trait missing",Augochloropsis (Paraugochloropsis) sp. 12,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Melissoptila richardiae Bertoni & Schrottky, 1910",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Ceratina (Ceratinula) sclerops Schrottky, 1907",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Augochlora (Augochlora) genalis Lepeco & Gonçalves, 2020",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Megachile (Austromegachile) trigonaspis Schrottky, 1913",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Rhinocorynura vernoniae (Schrottky, 1914)",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chilicola (Oediscelisca) sp. 01,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Paroxystoglossa brachycera Moure, 1960",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Moureanthidium paranaense Urban, 1995",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Tetraglossula anthracina (Michener, 1989)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Augochlora (Oxystoglossella) iphigenia Holmberg, 1886",Social Behaviour,primitively eussocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nomada sp. 3,Social Behaviour,cleptoparasitic,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nomada sp. 2,Social Behaviour,cleptoparasitic,,,,moderate,the trait was not extracted for this species
species not in prediction,Megachile (Acentron) sp. 01,Social Behaviour,solitary,,Megachile sp. 01,0.77,severe,species not extracted at all
"species present, trait missing","Psaenythia capito Gerstaecker, 1868",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Belopria zonata Moure, 1956",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Ctenanthidium gracile Urban, 1993",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Augochloropsis (Paraugochloropsis) sp. 10,Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Dialictus sp. 15,Feeding habit,generalist,,Dialictussp. 15,0.97,severe,species not extracted at all
"species present, trait missing","Callonychium (Callonychium) petuniae Cure & Wittmann, 1990",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Melissoptila minarum (Bertoni & Schorottky, 1910)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Exomalopsis (Diomalopsis) bicellularis Michener & Moure, 1957",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Thectochlora alaris (Vachal, 1904)",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Megachile (Moureapis) maculata Smith, 1853",Social Behaviour,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Schwarziana quadripunctata (Lepeletier, 1836)",Social Behaviour,highly eussocial,,,,moderate,the trait was not extracted for this species
