cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Cigaritis vulcanus,Associated ants,Crematogaster brunnea,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene lachares,Associated ants,"Pheidole aurivillii, Ph. megacephala (= ""rotundata""),",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Catopyrops ancyra,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala alica,Associated ants,"Polyrhachis sp., Dolichoderus nr. thoracicus",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Axiocerses susanae,Associated ants,Pheidole megacephala,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis takanonis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lycaena dispar,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Famegana nisa (= alsulus),Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Philiris nitens,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cupido osiris,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Phasis braueri,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pseudolucia lanin,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis azurius,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus celina,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Flos diardi,Associated ants,Dolichoderus nr. thoracicus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Jamides celeno,Associated ants,"Meranoplus mucronatus, Meranoplus bicolor, Crematogaster sp., Pheidole capellinii, Tapinoma indicum, Technomyrmex sp., Anoplolepis gracilipes, Camponotus mitis, Camponotus (Tanaemyrmex) sp., Camponotus (Myrmosaulos) singularis, Polyrhachis (Myrmhopla) rufipes, Oecophylla smaragdina, Paratrechina sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hypochrysops dicomas,Associated ants,Iridomyrmex sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypolycaena philippus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hypolycaena erylus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Leptotes cassius,Associated ants,"Crematogaster ashmeadi, Pheidole anastasii, Brachymyrmex heeri, Nylanderia bourbonica, Camponotus crassus, Camponotus blandus, Camponotus rufipes",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis nigricans,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cyaniris persephatta,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Cigaritis ictis,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Ogyris iphis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Nacaduba biocellata,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala epimuta,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Phengaris daitozana,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Anthene emolus,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene nr. sylvanus,Associated ants,"Pheidole aurivillii, Camponotus acvapimensis",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudophilotes panoptes,Associated ants,"Crematogaster auberti, Camponotus piceus, Camponotus cruentatus, Lasius grandis",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Deudorix diovis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Prosotas aluta,Associated ants,Anoplolepis gracilipes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudophilotes bavius,Associated ants,"Formica sp., Camponotus atricolor, Crematogaster sordidula",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis swanepoeli,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Deudorix dinochares,Associated ants,Pheidole sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cupido argiades,Associated ants,Formica rufibarbis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Aloeides rossouwi,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Satyrium tetra,Associated ants,"Crematogaster sp., Prenolepis imparis",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis midas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala major,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus (Agrodiaetus) admetus,Associated ants,"Crematogaster sordidula, Camponotus gestroi, Camponotus nr. lateralis, Camponotus aethiops, Camponotus oertzeni, Camponotus piceus, Tapinoma erraticum, Plagiolepis pygmaea",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Coreana raphaelis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Thereus lomalarga,Associated ants,"Camponotus sp., Crematogaster sp., Pheidole sp., Linepithema sp., Pseudomyrmex sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cyclargus thomasi,Associated ants,"Camponotus floridanus, Camponotus planatus, Crematogaster ashmeadi, Forelius pruinosus, Tapinoma melanocephalum",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Yasoda pita,Associated ants,Tetramorium sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Flos apidanus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Yasoda androconifera,Associated ants,Dolichoderus sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Iraota rochana,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis brooksi,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypolycaena phorbas,Associated ants,"Oecophylla smaragdina, Tetramorium bicarinatum, Paratrechina sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Flos fulgida,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Echinargus isola,Associated ants,"Dorymyrmex nr. insanus (as ""smithi""), Forelius mccooki (as ""foetidus""), Formica perpilosa, Camponotus festinatus, Myrmecocystus mimicus, Myrmecocystus mexicanus, Crematogaster opuntiae, Tetramorium hispidum, Pheidole hyatti, Solenopsis xyloni, Monomorium sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lachides galba,Associated ants,"Monomorium destructor (as ""gracillimum""), Monomorium ""dentigerum""",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Jalmenus eichhorni,Associated ants,"Iridomyrmex sanguineus, Iridomyrmex reburrus, Iridomyrmex gracilis mayri",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene larydas,Associated ants,"Crematogaster striatula, Pheidole aurivillii, Camponotus acvapimensis",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudolucia plumbea,Associated ants,Dorymyrmex tener,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Kretania martini,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jamides bochus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Rekoa marius,Associated ants,"Crematogaster sp., Pheidole sp., Camponotus crassus, Camponotus blandus, Brachymyrmex sp., Dorymyrmex sp., Ectatomma tuberculatum",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Allosmaitia strophius,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Pseudozizeeria maha,Associated ants,"Pheidole sp., Monomorium sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tarucus nara,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Deudorix ecaudata,Associated ants,Pheidole sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene amarah,Associated ants,"Crematogaster bequaerti, Pheidole sp., Myrmicaria sp., Lepisiota affinis",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis felthami,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis dicksoni,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Plebejus idas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala eupolis,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Ogyris barnardi,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Aphnaeus orcas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis uranus,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plebejus argus,Associated ants,"Lasius niger, Lasius alienus, Lasius cinereus, Lasius piliferus, Lasius platythorax",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tmolus echion,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus (Meleageria) daphnis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Euphilotes ancilla,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Hemiargus hanno,Associated ants,"Brachymyrmex sp., Crematogaster sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Panthiades bitias,Associated ants,"Camponotus sp., Dolichoderus bispinosus, Azteca sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis lohita,Associated ants,"Crematogaster (Acrocoelia) dohrni, Crematogaster (Acrocoelia) rogenhoferi",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis endymion,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Rapala suffusa,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Aricia agestis,Associated ants,"Myrmica sabuleti, Lasius alienus, Lasius flavus",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium ilicis,Associated ants,"Crematogaster schmidti, Crematogaster nr. ionia, Camponotus aethiops, Lasius niger",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypolycaena othona,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Pseudolucia andina,Associated ants,Dorymyrmex tener,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis blencathrae,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Aricia morronensis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Tarucus ananda,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Jalmenus evagoras,Associated ants,"Iridomyrmex anceps, I. (rufoniger gr.), Iridomyrmex nr. sucheri/mattiroloi, Iridomyrmex purpureus, Iridomyrmex (agilis gr.), Papyrius nitidus, Anonychomyrma nr. nitidiceps, Notoncus capitatus, Camponotus sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis allardi,Associated ants,"Crematogaster auberti, C. antaris, C. scutellaris",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus (Agrodiaetus) damon,Associated ants,"Lasius niger, Lasius alienus, Lasius piliferus, Formica pratensis, Formica decipiens, Formica fusca, Formica lemani, Formica pressilabris, Formica rufibarbis, Formica selysi, Camponotus ligniperda, Myrmica rubra, Myrmica schencki, Myrmica sulcinodis",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jalmenus notocrucifer,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Jalmenus clementi,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Icaricia shasta,Associated ants,"Formica fusca, F. neogagtes, F. oreas, F. densiventris, ",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Rapala dieneces,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Euphilotes bernardino,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala centaurus,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cacyreus marshalli,Associated ants,"Linepithema humile, Plagiolepis pygmaea",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lepidochrysops (Orachrysops) ariadne,Associated ants,Camponotus natalensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis chrysaor,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Castalius rosimon,Associated ants,"Prenolepis sp., Anoplolepis gracilipes, Crematogaster subnuda, Technomyrmex sp., Monomorium sp., Pheidole sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Candalides gilberti,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Anthene hodsoni,Associated ants,Pheidole sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dapidodigma demeter,Associated ants,Oecophylla longinoda,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aricia montensis,Associated ants,Camponotus sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tylopaedia sardonyx,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Nacaduba berenice,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Jamides cyta,Associated ants,"Philidris cordatus, Camponotus sp., Polyrhachis mucronata, Crematogaster sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops halyaetus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Drupadia ravindra,Associated ants,"Tetramorium sp., Tetramorium [Rhoptromyrmex] wroughtonii , Crematogaster difformis, Pheidole sp., Acanthomyrmex sp., Myrmicaria sp., Technomyrmex sp., Tapinoma sp., Paratrechina sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tarucus thespis,Associated ants,Linepithema humile,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Niphanda fusca,Associated ants,Camponotus japonicus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Brephidium exilis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Rapala iarbus,Associated ants,Anoplolepis gracilipes,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tarucus callinara,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing","Kretania pylaon (incl. ""hespericus"", ""trappi"", ""sephirus"")",Associated ants,"Crematogaster auberti, Tetramorium nr. caespitum, Formica lugubris, Formica lemani, F. cinerea, F. pratensis, Iberoformica subrufa, Lasius nr. niger, Lasius nr. alienus, Lasius bombycina, Plagiolepis pygmaea, P. schmitzii, Camponotus cruentatus, C. foreli, C. sylvaticus, C. aethiops, C. nr. laconicus, C. cruentatus, Bothriomyrmex gallicus, Tapinoma simrothi",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phasis thero,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
species not in prediction,Axiocerses karinae,Number of associated ant genera,1,,Axiocerses susanae,0.83,severe,species not extracted at all
"species+trait present, value differs",Phengaris rebeli,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops apelles,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Glaucopsyche lygdamus,Associated ants,"Myrmica incompleta (as ""brevinodis""), Myrmica tahoensis, Monomorium minimum, Crematogaster punctulata, Temnothorax pergandei, Leptothorax nr. muscorum, Tapinoma sessile, Formica obscuripes, Formica subsericea, F. podzolica (as ""fusca""), F. altipetens, F. puberula, F. oreas, F. neoclara, F. lasioides, Formica neogagates, Camponotus pennsylvanicus, C. americanus, Camponotus herculeanus, Prenolepis imparis, Myrmecocystus semirufus",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus celina,Associated ants,"Plagiolepis sp., Camponotus fallax",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptotes pirithous,Associated ants,"Lasius niger, Plagiolepis pygmaea, Plagiolepis schmitzii, Camponotus sp., Formica rufibarbis, Iberoformica subrufa, Crematogaster auberti, Crematogaster scutellaris, Crematogaster sordidula, Tetramorium forte, Tapinoma nigerrimum, Linepithema humile",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paralucia spinifera,Associated ants,Anonychomyrma nr. itinerans,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Zesius chrysomallus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Ogyris iphis,Associated ants,"Froggattella kirbii, Camponotus nr. novaehollandiae",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nacaduba biocellata,Associated ants,"Iridomyrmex viridiaenus, Iridomyrmex purpureus, Technomyrmex nr. albipes",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Lysandra bellargus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ogyris zosine,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Acytolepis puspa,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Zintha hintza,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala epimuta,Associated ants,Anoplolepis gracilipes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala moolaiana,Associated ants,Crematogaster borneensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Triclema lucretilis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Anthene otacilia,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala madytus,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis tavetensis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Deudorix diovis,Associated ants,"Crematogaster sp., Pheidole megacephala, Pheidole variabilis, Technomyrmex nr. albipes, Iridomyrmex sp., Tetramorium sp., Polyrhachis (Chariomyrma) aurea, Polyrhachis (Cyrtomyrma) lydiae, Paratrechina sp., Rhytidoponera metallica",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Phengaris atroguttata,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Thaduka multicaudata,Associated ants,"Crematogaster sp., Camponotus (Tanaemyrmex) sp., Anoplolepis gracilipes",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lepidochrysops trimeni,Associated ants,Camponotus maculatus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis elima,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Satyrium w-album,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Tmolus venustus,Associated ants,Camponotus blandus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis williami,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hypochrysops plotinus,Associated ants,Philidris cordatus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene nr. alberta,Associated ants,Crematogaster buchneri,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Phengaris arion,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Semanga superba,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Drupadia niasica,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis perseus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Pseudolucia avishai,Associated ants,"Dorymyrmex tener, Camponotus ovaticeps",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Iolaus julus,Associated ants,Crematogaster buchneri,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala amantes,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Erikssonia edgei,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudophilotes abencerragus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Philiris helena,Associated ants,Philidris cordatus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coreana raphaelis,Associated ants,"Lasius niger, Lasius spathepus, Lasius hayashii",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Glaucopsyche melanops,Associated ants,"Camponotus foreli, C. cruentatus, C. micans, C. sylvaticus,  Camponotus aethiops, Camponotus piceus, Iberoformica subrufa, Plagiolepis schmitzi, Lasius cinereus, Lasius niger, Crematogaster auberti",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus (Agrodiaetus) ripartii (incl. ssp. pelopi),Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudolucia benyamini,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus (Agrodiaetus) damocles,Associated ants,Plagiolepis sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypolycaena nilgirica,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Brephidium isophthalma,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arawacus separata,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Anthene usamba,Associated ants,Crematogaster mimosae,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Flos apidanus,Associated ants,Dolichoderus nr. thoracicus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis greeni,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hypochrysops delicia,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala zylda,Associated ants,Crematogaster decamera,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops apollo,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ogyris oroetes,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lampides boeticus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis pyramus,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Glaucopsyche piasus,Associated ants,"Tapinoma sessile, Dorymyrmex sp., Prenolepis imparis, Formica francoeuri (as ""pilicornis"")",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tarucus indica,Associated ants,"Crematogaster sp., Camponotus compressus",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus (Agrodiaetus) dolus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs","Polyommatus icarus (including ""abdon"")",Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Theclinesthes hesperia,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis oreas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hypochrysops digglesii,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Flos anniella,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis chrysantas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cupido alcetas,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Candalides absimilis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Ogyris barnardi,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Deudorix smilis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala abseus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Tmolus echion,Associated ants,"Ectatomma sp., Dolichoderus bispinosus, Paratrechina longicornis",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis zonarius,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hypochrysops pythias,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala japonica,Associated ants,"Crematogaster osakensis, Crematogaster matsumurai, Crematogaster teranishii, Pristomyrmex punctatus, Pheidole noda, Temnothorax congruus, Tetramorium tsushimae, Tetramorium bicarinatum, Lasius japonicus, Formica japonica, Camponotus japonicus, Camponotus vitiosus, Polyrhachis moesta",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthene lycaenoides,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Catapaecilma major,Associated ants,"Crematogaster sp., Crematogaster rogenhoferi",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Theclinesthes sulpitius,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala pseudocentaurus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Lycaena editha,Associated ants,Formica altipetens,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Philotes sonorensis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aricia morronensis,Associated ants,"Crematogaster auberti, Tapinoma erraticum, Lasius niger, Lasius grandis, Lasius paralienus, Tapinoma nigerrimum, Proformica longiseta,",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tarucus ananda,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis myrmecophila,Associated ants,Crematogaster auberti,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Drupadia theda,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Satyrium fuliginosum,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Cigaritis natalensis,Associated ants,Crematogaster castanea,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Neomyrina nivea,Associated ants,"Lasius sp., Tapinoma sp., Crematogaster sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chilades lajus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis violescens,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Tylopaedia sardonyx,Associated ants,Crematogaster nr. melanogaster,,,,moderate,the trait was not extracted for this species
