cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species+trait present, value differs",Leptothorax specularis,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species+trait present, value differs",Leptothorax unifasciatus,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species+trait present, value differs",Messor barbarus,Daily rhythm,diurnal in spring and continuous or with a midday drop in summer,dc,,,minor,Predicted 'dc' is a compression of the complex diurnal pattern described in GT.
"species+trait present, value differs",Messor bouvieri,Daily rhythm,diurnal,d,,,trivial,"Predicted 'd' is an abbreviation for 'diurnal', which is the same meaning."
"species+trait present, value differs",Messor capitatus,Daily rhythm,diurnal in spring and continuous or with a midday drop in summer,dc,,,minor,Predicted 'dc' is a compression of the complex diurnal pattern described in GT.
"species+trait present, value differs",Messor lusitanicus,Daily rhythm,diurnal,d,,,trivial,"Predicted 'd' is an abbreviation for 'diurnal', which is the same meaning."
"species+trait present, value differs",Myrmica sabuleti,Daily rhythm,nocturnal,n,,,trivial,"Predicted 'n' is an abbreviation for 'nocturnal', which is the same meaning."
"species+trait present, value differs",Pheidole pallidula,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species+trait present, value differs",Tetramorium caespitum,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species+trait present, value differs",Tetramorium impurum,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species+trait present, value differs",Tetramorium semilaeve,Daily rhythm,continuous in spring and nocturnal in summer,cn,,,trivial,Predicted 'cn' is an abbreviation for 'continuous in spring and nocturnal in summer'.
"species present, trait missing",Linepithema humile,Critical Thermal Maximum,40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma nigerimum,Critical Thermal Maximum,42,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus cruentatus,Critical Thermal Maximum,48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus foreli,Critical Thermal Maximum,48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus piceus,Critical Thermal Maximum,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus sylvaticus,Critical Thermal Maximum,46,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis cursor,Critical Thermal Maximum,50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis floricola,Critical Thermal Maximum,50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis iberica,Critical Thermal Maximum,52,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis rosenhaueri,Critical Thermal Maximum,50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis velox,Critical Thermal Maximum,52,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Formica subrufa,Critical Thermal Maximum,48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plagiolepis pygmaea,Critical Thermal Maximum,40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Proformica nasuta,Critical Thermal Maximum,46,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster gibbosa,Critical Thermal Maximum,42,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster senilis,Critical Thermal Maximum,46,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster auberti,Critical Thermal Maximum,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster sordidula,Critical Thermal Maximum,40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax kraussei,Critical Thermal Maximum,42,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax specularis,Critical Thermal Maximum,42,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax unifasciatus,Critical Thermal Maximum,42,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor barbarus,Critical Thermal Maximum,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor bouvieri,Critical Thermal Maximum,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor capitatus,Critical Thermal Maximum,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor lusitanicus,Critical Thermal Maximum,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmica sabuleti,Critical Thermal Maximum,40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole pallidula,Critical Thermal Maximum,40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium caespitum,Critical Thermal Maximum,42,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium impurum,Critical Thermal Maximum,42,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium semilaeve,Critical Thermal Maximum,40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Linepithema humile,Maximum Activity Temperature,20,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tapinoma nigerimum,Maximum Activity Temperature,24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus cruentatus,Maximum Activity Temperature,40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus foreli,Maximum Activity Temperature,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus piceus,Maximum Activity Temperature,30,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Camponotus sylvaticus,Maximum Activity Temperature,28,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis cursor,Maximum Activity Temperature,48,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis floricola,Maximum Activity Temperature,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis iberica,Maximum Activity Temperature,50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis rosenhaueri,Maximum Activity Temperature,44,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cataglyphis velox,Maximum Activity Temperature,46,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Formica subrufa,Maximum Activity Temperature,40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plagiolepis pygmaea,Maximum Activity Temperature,22,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Proformica nasuta,Maximum Activity Temperature,36,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster gibbosa,Maximum Activity Temperature,36,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphaenogaster senilis,Maximum Activity Temperature,42,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster auberti,Maximum Activity Temperature,24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Crematogaster sordidula,Maximum Activity Temperature,20,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax kraussei,Maximum Activity Temperature,26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax specularis,Maximum Activity Temperature,24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptothorax unifasciatus,Maximum Activity Temperature,24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor barbarus,Maximum Activity Temperature,18,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor bouvieri,Maximum Activity Temperature,30,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor capitatus,Maximum Activity Temperature,22,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Messor lusitanicus,Maximum Activity Temperature,30,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Myrmica sabuleti,Maximum Activity Temperature,22,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole pallidula,Maximum Activity Temperature,24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium caespitum,Maximum Activity Temperature,26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium impurum,Maximum Activity Temperature,24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetramorium semilaeve,Maximum Activity Temperature,24,,,,moderate,the trait was not extracted for this species
