cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,1.938,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,2.056,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,2.049,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,1.95,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,1.992,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,2.023,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Antenna length ratio,2.021,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.153,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.142,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.133,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.139,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.121,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.13,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.127,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.127,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.141,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorymyrex goeldii,Clypeus length ratio,0.133,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.847,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.833,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.9,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.813,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.893,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.88,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.873,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.867,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.807,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.907,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.867,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Mesosoma length,0.853,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,1.6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,0.6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,1.6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,1.4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,1.8,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,1.4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Pilosity,2.8,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.261,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.278,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.277,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.28,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.277,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.289,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.255,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.269,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.266,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.267,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.281,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.259,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.272,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Clypeus length ratio,0.281,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.435,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.45,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.47,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.444,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.454,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.531,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.484,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.476,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.45,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.461,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.52,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.43,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ectatomma muticum,Antenna length ratio,1.468,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.433,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.43,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.442,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.446,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.453,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.438,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.439,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.435,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.446,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.435,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.433,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.437,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.434,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Eye position ratio,0.427,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.933,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.833,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.667,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.772,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.833,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.533,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,9.033,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.667,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.99,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.944,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,9,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Mesosoma length,8.667,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.24,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,1.711,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.119,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.281,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.173,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.172,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.19,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.199,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.247,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.222,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.256,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pheidole radoskowiskii,Antenna length ratio,2.293,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,10.4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,10.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,9.8,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,9,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,9.333,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,12.4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,12.4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,15.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,9.6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,9.667,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,10.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,9.4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,11.4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinoponera quadriceps,Pilosity,13.2,,,,moderate,the trait was not extracted for this species
