cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Aricia artaxerxes,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plebeius argyrognomon,Number of Subhabitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coenonympha arcania,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthocharis cardamines,Number of Habitats,3,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Plebeius argyrognomon,Voltinism,2.05,2.5,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus icarus,Voltinism,2.05,2.5,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus thersites,Larval diet,Narrowly Oligophagous,Narrowing oligophagous,,,moderate,predicted a different value for this trait
"species present, trait missing",Coenonympha glycerion,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia c-album,Number of Subhabitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zygaena filipendulae,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Erebia aethiops,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melitaea cinxia,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plebeius argus,Overwintering stage,Egg,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Argynnis niobe,Mobility,2.05,2.5,,,moderate,predicted a different value for this trait
"species present, trait missing",Erebia medusa,Number of Habitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,Number of Habitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Erynnis tages,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melanargia galathea,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lasiommata megera,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aricia agestis,Overwintering stage,Larva ,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lycaena hippothoe,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lycaena tityrus,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gonepteryx rhamni,Overwintering stage,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Thymelicus lineola,Overwintering stage,Egg,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus daphnis,Mobility,1.05,1.5,,,moderate,predicted a different value for this trait
"species present, trait missing",Zygaena ephialtes,Number of Subhabitats,5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melitaea aurelia,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptidea sp.,Overwintering stage,Pupa,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Argynnis niobe,Larval diet,Narrowly Oligophagous,Narrowing oligophagous,,,moderate,predicted a different value for this trait
"species present, trait missing",Boloria titania,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aporia crataegi,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hamearis lucina,Larval diet,Narrowly Oligophagous,Narrowing oligophagous,,,moderate,predicted a different value for this trait
"species present, trait missing",Cupido minimus,Number of Subhabitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Argynnis adippe,Number of Subhabitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Brenthis ino,Overwintering stage,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lycaena dispar,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spialia sertorius,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Limenitis camilla,Voltinism,1.05,1.5,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Issoria lathonia,Larval diet,Narrowly Oligophagous,Narrowing oligophagous,,,moderate,predicted a different value for this trait
"species present, trait missing",Zygaena loti,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zygaena lonicerae,Number of Subhabitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Adscita statices,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pieris brassicae,Number of Subhabitats,5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Colias hyale,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pyrgus armoricanus,Number of Subhabitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium w-album,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aricia eumedon,Number of Habitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Apatura iris,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus semiargus,Number of Subhabitats,5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus bellargus,Number of Subhabitats,3,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Argynnis aglaja,Mobility,2.05,2.5,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus semiargus,Voltinism,2.05,2.5,,,moderate,predicted a different value for this trait
"species present, trait missing",Colias alfacariensis,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boloria dia,Number of Subhabitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Erebia ligea,Overwintering stage,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium pruni,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aphantopus hyperantus,Number of Subhabitats,8,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Maculinea teleius,Number of Subhabitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pyrgus malvae,Overwintering stage,Pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus icarus,Number of Habitats,3,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Satyrium spini,Larval diet,Narrowly Oligophagous,Narrowing oligophagous,,,moderate,predicted a different value for this trait
"species present, trait missing",Thymelicus sylvestris,Number of Habitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Araschnia levana,Overwintering stage,Pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Maniola jurtina,Number of Habitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zygaena purpuralis,Number of Subhabitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pararge aegeria,Number of Subhabitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limenitis populi,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melitaea athalia,Number of Subhabitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boloria euphrosyne,Number of Subhabitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coenonympha pamphilus,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Satyrium pruni,Mobility,2.05,2.5,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Plebeius argyrognomon,Mobility,1.05,1.5,,,moderate,predicted a different value for this trait
"species present, trait missing",Nymphalis polychloros,Overwintering stage,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Argynnis paphia,Number of Subhabitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Apatura ilia,Overwintering stage,Larva ,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zygaena transalpina,Number of Subhabitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Glaucopsyche alexis,Overwintering stage,Pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Boloria eunomia,Overwintering stage,Larva ,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Maculinea alcon XER,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zygaena carniolica,Number of Subhabitats,2,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Satyrium w-album,Larval diet,Narrowly Oligophagous,Narrowing oligophagous,,,moderate,predicted a different value for this trait
"species present, trait missing",Zygaena viciae,Number of Habitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Vanessa atalanta,Overwintering stage,Adult,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Argynnis niobe,Overwintering stage,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aglais urticae,Number of Subhabitats,2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus coridon,Overwintering stage,Egg,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coenonympha arcania,Overwintering stage,Larva ,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pyronia tithonus,Number of Subhabitats,5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthocharis cardamines,Overwintering stage,Pupa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lycaena phlaeas,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Satyrium pruni,Larval diet,Narrowly Oligophagous,Narrowing oligophagous,,,moderate,predicted a different value for this trait
"species present, trait missing",Nymphalis antiopa,Number of Subhabitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coenonympha glycerion,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Papilio machaon,Number of Subhabitats,7,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Limenitis camilla,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cupido argiades,Number of Subhabitats,6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Erebia aethiops,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melitaea cinxia,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Erebia medusa,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melitaea diamina,Number of Subhabitats,4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Erynnis tages,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Adscita geryon,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus thersites,Number of Habitats,1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melanargia galathea,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pieris napi,Voltinism,3.05,3.5,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Argynnis adippe,Mobility,2.05,2.5,,,moderate,predicted a different value for this trait
"species present, trait missing",Aglais io,Number of Subhabitats,3,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lycaena hippothoe,Overwintering stage,Larva,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Aglais io,Voltinism,1.05,1.5,,,moderate,predicted a different value for this trait
"species present, trait missing",Colias croceus,Number of Habitats,2,,,,moderate,the trait was not extracted for this species
