basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
Occurrence,Pyramica rostrata,Latitude,BROWN (1953),8.20,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica rostrata,Elevation,BROWN (1953),719,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica rostrata,Elevation,BROWN (1953),379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica rostrata,Elevation,BROWN (1953),340,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pyramica rostrata,Body size,BROWN (1953),0.62,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Pyramica rostrata,Colony size,BROWN (1953),72,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Stenamma brevicorne,Latitude,TALBOT (1957),45.39,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Stenamma brevicorne,Latitude,TALBOT (1957),33.24,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Stenamma brevicorne,Latitude,TALBOT (1957),12.16,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Stenamma brevicorne,Elevation,TALBOT (1957),1342,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Stenamma brevicorne,Elevation,TALBOT (1957),786,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Stenamma brevicorne,Elevation,TALBOT (1957),556,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Stenamma brevicorne,Body size,TALBOT (1957),0.92,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Stenamma brevicorne,Colony size,TALBOT (1957),70,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma diecki EMERY, 1895",Latitude,FRANCOEUR (1965),45.57,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma diecki EMERY, 1895",Latitude,FRANCOEUR (1965),32.54,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma diecki EMERY, 1895",Latitude,FRANCOEUR (1965),13.03,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma diecki EMERY, 1895",Elevation,FRANCOEUR (1965),1742,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma diecki EMERY, 1895",Elevation,FRANCOEUR (1965),440,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma diecki EMERY, 1895",Elevation,FRANCOEUR (1965),1302,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Stenamma diecki EMERY, 1895",Body size,FRANCOEUR (1965),0.75,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma diecki EMERY, 1895",Colony size,FRANCOEUR (1965),41,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma impar FOREL, 1901",Latitude,TALBOT (1957),45.57,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma impar FOREL, 1901",Latitude,TALBOT (1957),35.50,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma impar FOREL, 1901",Latitude,TALBOT (1957),10.07,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma impar FOREL, 1901",Elevation,TALBOT (1957),1742,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma impar FOREL, 1901",Elevation,TALBOT (1957),656,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma impar FOREL, 1901",Elevation,TALBOT (1957),1086,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Stenamma impar FOREL, 1901",Body size,TALBOT (1957),0.72,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma impar FOREL, 1901",Colony size,TALBOT (1957),54,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma meridionale SMITH, 1957",Latitude,TALBOT (1957),45.00,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma meridionale SMITH, 1957",Latitude,TALBOT (1957),35.46,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma meridionale SMITH, 1957",Latitude,TALBOT (1957),9.54,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma meridionale SMITH, 1957",Elevation,TALBOT (1957),1342,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma meridionale SMITH, 1957",Elevation,TALBOT (1957),786,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma meridionale SMITH, 1957",Elevation,TALBOT (1957),556,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Stenamma meridionale SMITH, 1957",Body size,TALBOT (1957),0.90,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma meridionale SMITH, 1957",Colony size,TALBOT (1957),15,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma schmitti WHEELER, 1903",Latitude,TALBOT (1957),45.39,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma schmitti WHEELER, 1903",Latitude,TALBOT (1957),33.17,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Stenamma schmitti WHEELER, 1903",Latitude,TALBOT (1957),12.23,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma schmitti WHEELER, 1903",Elevation,TALBOT (1957),1419,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma schmitti WHEELER, 1903",Elevation,TALBOT (1957),719,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma schmitti WHEELER, 1903",Elevation,TALBOT (1957),700,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Stenamma schmitti WHEELER, 1903",Body size,TALBOT (1957),0.91,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Stenamma schmitti WHEELER, 1903",Colony size,TALBOT (1957),121,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Temnothorax curvispinosus,Latitude,HEADLEY (1943),42.56,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Temnothorax curvispinosus,Latitude,HEADLEY (1943),30.56,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Temnothorax curvispinosus,Latitude,HEADLEY (1943),12.00,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Temnothorax curvispinosus,Elevation,HEADLEY (1943),719,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Temnothorax curvispinosus,Elevation,HEADLEY (1943),379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Temnothorax curvispinosus,Elevation,HEADLEY (1943),340,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Temnothorax curvispinosus,Body size,HEADLEY (1943),0.59,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Temnothorax curvispinosus,Colony size,HEADLEY (1943),84,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Temnothorax longispinosus,Latitude,HEADLEY (1943),45.57,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Temnothorax longispinosus,Latitude,HEADLEY (1943),35.21,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Temnothorax longispinosus,Latitude,HEADLEY (1943),10.36,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Temnothorax longispinosus,Elevation,HEADLEY (1943),1231,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Temnothorax longispinosus,Elevation,HEADLEY (1943),440,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Temnothorax longispinosus,Elevation,HEADLEY (1943),791,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Temnothorax longispinosus,Body size,HEADLEY (1943),0.62,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Temnothorax longispinosus,Colony size,HEADLEY (1943),47,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,"Ponera pennsylvanica BUCKLEY, 1866",Latitude,,45.39,mm,max,,both,adult,,,,,,,,,,,
Occurrence,"Ponera pennsylvanica BUCKLEY, 1866",Latitude,,24.48,mm,min,,both,adult,,,,,,,,,,,
Occurrence,"Ponera pennsylvanica BUCKLEY, 1866",Latitude,,20.91,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,"Ponera pennsylvanica BUCKLEY, 1866",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,1456,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,"Ponera pennsylvanica BUCKLEY, 1866",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,379,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,"Ponera pennsylvanica BUCKLEY, 1866",Elevation,Inferred from sampling distribution across the elevational gradient in GSMNP.,1077,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,"Ponera pennsylvanica BUCKLEY, 1866",Body size,,0.92,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,"Ponera pennsylvanica BUCKLEY, 1866",Colony size,"Average number of workers (or nests), estimated from books, journal articles, and own collections.",5,mm,mode,,both,adult,,,,,,,,,,,
Occurrence,Proceratium pergandei,Latitude,"KENNEDY & TALBOT (1939), DENNIS (1938)",39.02,mm,max,,both,adult,,,,,,,,,,,
Occurrence,Proceratium pergandei,Latitude,"KENNEDY & TALBOT (1939), DENNIS (1938)",27.18,mm,min,,both,adult,,,,,,,,,,,
Occurrence,Proceratium pergandei,Latitude,"KENNEDY & TALBOT (1939), DENNIS (1938)",11.84,mm,range,,both,adult,,,,,,,,,,,
HumanObservation,Proceratium pergandei,Elevation,"KENNEDY & TALBOT (1939), DENNIS (1938)",462,mm,max,,both,adult,,,,,,,,,,,
HumanObservation,Proceratium pergandei,Elevation,"KENNEDY & TALBOT (1939), DENNIS (1938)",462,mm,min,,both,adult,,,,,,,,,,,
HumanObservation,Proceratium pergandei,Elevation,"KENNEDY & TALBOT (1939), DENNIS (1938)",0,mm,range,,both,adult,,,,,,,,,,,
PreservedSpecimen,Proceratium pergandei,Body size,"KENNEDY & TALBOT (1939), DENNIS (1938)",0.68,mm,individual,,both,adult,,,,,,,,,,,
HumanObservation,Proceratium pergandei,Colony size,"KENNEDY & TALBOT (1939), DENNIS (1938)",28,mm,mode,,both,adult,,,,,,,,,,,
