cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",A.BISALICIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.CLARKELLA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.DENTICULATA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.LATIMANUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",H.ANTHOCOPOIDES,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",B.FERVIDUS,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ASTERIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.NIVALIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.COMMUNIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.PILOSIFRONS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",C.DUPLA,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",A.IMITATRIX,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",A.OBLONGATUM,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",A.TERMINALIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.VAGANS,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.MISERABILIS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.SPOLIATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.DRURIELLA,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species+trait present, value differs",A.MANICATUM,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",M.NUDA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.MANDIBULARIS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ZIZIEA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ALGIDA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.LEUCOCOMUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.OENOTHERAE,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ERIGENIAE*,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.TEXANA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.SOLONIS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ERYTHRONII,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.PERPUNCTATUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.QUEBECENSIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.CENTUNCULARIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.MIKMAQUI,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",P.PARVUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.CRESSONI,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.PERSIMULATA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.TEXANA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",L.TENAX,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.FLORENTINUM,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.EPHIALTUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",T.REGIMENATUS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.CORIACEUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.CONJUNCTA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ROBERTSONI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.RUFOSIGNATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.CITRINUS,Sociality,Socialparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.PARVA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.LEPTOCEPHALUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.DESPONSA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.ALBIVENTRIS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.FORBESII,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.ATRIVENTRIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.ANTHOCOPOIDES,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.ASTERIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.MELANOPHEA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",X.VIRGINIANA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.GERANII,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",APIS.MELLIFERA,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.HIRTICINCTA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.ILLATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ERYTHROGASTER,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",P.RUDBECKIAE,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.FOXII,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.ANDRENIFORMIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.SIMPLEX,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.PERPLEXUS,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.IMPATIENS,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.LIGATUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.SAGAX,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.FRAGILIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.LINEATULUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.PILOSUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",T.OBLITERATUS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.DRURIELLA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",O.TAURUS,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",M.FRIGIDA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",P.OCTOMACULATA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.VERSATUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.ISAWZUM,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.NUBECULA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.COMAGENENSE,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.INERMIS,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",A.PERPLEXA*,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.ZONULUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.LUTHEOLOIDES,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.CONFUSUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.CONFERTUS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.CALCARATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.BUCEPHALA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.CAROLINUS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.PYGMAEA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.BASALIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",S.RANUNCULI,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.MODESTUS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.SIGMUNDI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.SIMILLIMA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.PURA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.RUFOCINCTUS,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.CARINATA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.AURATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.PUGNATA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.NASSONI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.ANNULATUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",O.PUMILA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",M.SUBILLATA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.PORTERAE,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.CINCTIPES,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.DREISBACHI,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.CARLINI,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.CRESSONII,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.BETHUNEI,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.DISTANS,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.RUBICUNDUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.MILWAUKIENSIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.PHILADELPHI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.BREVIPALPIS,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.CRATAGEI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.NIGRAE,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",H.PILOSIFRONS,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",O.LIGNARIA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.TAURUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",A.TERMINALIS,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",H.CALLIOPSIDIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",H.SPOLIATA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",A.FRIGIDA*,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.VERSANS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.PUNCTATUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.NELUMBONIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.NUDA,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",L.SUBVERSANS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.OBLONGUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.INCONDIDUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.VIRIDATUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.BIRKAMNNI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.CENTUNCULARIS,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",H.AFFINIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.CEPHALOTES,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.PLATYPARIA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",O.TERSULA,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",T.PECTORALIS,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.MACOUPINENSE,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.VICINA,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.COERULUM,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.LAEVISSIMUM,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",L.PARADMIRANTUM,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.MENDICA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",H.HYALINATUS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.MACULATA,Sociality,Cleptoparasite,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.BIMACULATUS,Sociality,Highlyeusocial,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.TERRICOLA,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",O.CONJUNCTA,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",A.MANDIBULARIS*,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.GRISEOCOLLIS,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.RAPUNCULI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",O.ATRIVENTRIS,Pollen Transportation,underside:abdomen,Underside,,,moderate,predicted a different value for this trait
"species present, trait missing",C.DUPLA,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.OBLONGATUM,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",H.LEAVITTI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",B.BOREALIS,Seasonal Activity,year,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.HIPPOTES,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.MANICATUM,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.TRINODIS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",M.ILLATA,Pollen Transportation,legsonly,Legs only,,,moderate,predicted a different value for this trait
"species present, trait missing",A.COMMODA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.OCTODENTATA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.SPIREANA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.DUNNINGI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",N.CRESSONII,Seasonal Activity,Spring,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.RELATIVA,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.WHEELERI,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.METALLICA,Seasonal Activity,Spring:summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",C.SIMULANS,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",M.CAMPANULAE,Seasonal Activity,summer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",A.ALLEGHANIENSIS,Sociality,Solitary,,,,moderate,the trait was not extracted for this species
