basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
PreservedSpecimen,Otiorhynchus subglobosus,Body weight (mg)a,,3.3,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Otiorhynchus subglobosus,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Otiorhynchus subglobosus,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Smicronyx argentinensis,length (mm) ± standard deviation,,1.98 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Smicronyx argentinensis,Body weight (mg)a,,0.25,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Smicronyx argentinensis,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Smicronyx argentinensis,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Otiorhynchus rugosostratus,length (mm) ± standard deviation,,7.23 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Otiorhynchus rugosostratus,Body weight (mg)a,,4.13,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Otiorhynchus rugosostratus,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Otiorhynchus rugosostratus,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Puranius fasciculiger,length (mm) ± standard deviation,,4.1 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Puranius fasciculiger,Body weight (mg)a,,1.21,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Puranius fasciculiger,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Puranius fasciculiger,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Omoides flavipes,length (mm) ± standard deviation,,2.78 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Omoides flavipes,Body weight (mg)a,,0.52,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Omoides flavipes,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Omoides flavipes,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthrenus chilensis,length (mm) ± standard deviation,,2.6 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anthrenus chilensis,Body weight (mg)a,,0.45,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Anthrenus chilensis,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Saprophagous/Pollinivorous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Anthrenus chilensis,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mesembria adrasta,length (mm) ± standard deviation,,4.97 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mesembria adrasta,Body weight (mg)a,,1.83,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Mesembria adrasta,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous/Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Mesembria adrasta,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Deromecus castaneipennis,length (mm) ± standard deviation,,12.6 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Deromecus castaneipennis,Body weight (mg)a,,13.75,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Deromecus castaneipennis,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Deromecus castaneipennis,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Phelister chilicola,length (mm) ± standard deviation,,2.99 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Phelister chilicola,Body weight (mg)a,,0.61,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Phelister chilicola,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Predator,,mode,,both,adult,,,,,,,,,,,
Occurrence,Phelister chilicola,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cercyon analis,length (mm) ± standard deviation,,2.7 ± 0.26,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Cercyon analis,Body weight (mg)a,,0.49,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Cercyon analis,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Cercyon analis,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Tropisternus setiger,length (mm) ± standard deviation,,9.66 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Tropisternus setiger,Body weight (mg)a,,7.73,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Tropisternus setiger,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Tropisternus setiger,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Hydrophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Parasidis porteri,length (mm) ± standard deviation,,1.24 ± 0.02,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Parasidis porteri,Body weight (mg)a,,0.09,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Parasidis porteri,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Predator,,mode,,both,adult,,,,,,,,,,,
Occurrence,Parasidis porteri,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Foliage,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pyrractonema obscura,length (mm) ± standard deviation,,9.86 ± 0.91,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pyrractonema obscura,Body weight (mg)a,,8.08,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Pyrractonema obscura,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Predator,,mode,,both,adult,,,,,,,,,,,
Occurrence,Pyrractonema obscura,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pyrractonema sp.,length (mm) ± standard deviation,,12.1 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Pyrractonema sp.,Body weight (mg)a,,12.59,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Pyrractonema sp.,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Predator,,mode,,both,adult,,,,,,,,,,,
Occurrence,Pyrractonema sp.,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Corticaria ferruginea,length (mm) ± standard deviation,,1.84 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Corticaria ferruginea,Body weight (mg)a,,0.21,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Corticaria ferruginea,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Mycetophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Corticaria ferruginea,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anaballetus chilensis,length (mm) ± standard deviation,,2.6 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Anaballetus chilensis,Body weight (mg)a,,0.45,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Anaballetus chilensis,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Mycetophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Anaballetus chilensis,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterodorcus bacchus,length (mm) ± standard deviation,,24.23 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Apterodorcus bacchus,Body weight (mg)a,,56.67,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Apterodorcus bacchus,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Xylophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Apterodorcus bacchus,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epicauta pilme,length (mm) ± standard deviation,,10.29 ± 0.35,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epicauta pilme,Body weight (mg)a,,8.87,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Epicauta pilme,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Epicauta pilme,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Foliage,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mordella luctuosa,length (mm) ± standard deviation,,8.88 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mordella luctuosa,Body weight (mg)a,,6.44,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Mordella luctuosa,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Pollinivorous/Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Mordella luctuosa,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Flower,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mordella solieri,length (mm) ± standard deviation,,5.92 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mordella solieri,Body weight (mg)a,,2.68,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Mordella solieri,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Pollinivorous/Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Mordella solieri,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Flower,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mordella abbreviata,length (mm) ± standard deviation,,3.45 ± 0.19,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mordella abbreviata,Body weight (mg)a,,0.83,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Mordella abbreviata,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Pollinivorous/Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Mordella abbreviata,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Flower,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mordella vidua,length (mm) ± standard deviation,,4.49 ± 0.43,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Mordella vidua,Body weight (mg)a,,1.47,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Mordella vidua,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Pollinivorous/Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Mordella vidua,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Flower,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epuraea sp.,length (mm) ± standard deviation,,1.96 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Epuraea sp.,Body weight (mg)a,,0.24,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Epuraea sp.,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Epuraea sp.,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Flower/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Platylytra vitticolle,length (mm) ± standard deviation,,13.04 ± 3.42,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Platylytra vitticolle,Body weight (mg)a,,14.81,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Platylytra vitticolle,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Pollinivorous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Platylytra vitticolle,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous/ Flower,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acrotrichis sp.,length (mm) ± standard deviation,,0.91 ± 0.08,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Acrotrichis sp.,Body weight (mg)a,,0.05,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Acrotrichis sp.,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Mycetophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Acrotrichis sp.,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aphodius granarius,length (mm) ± standard deviation,,5.75 ± 0.23,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Aphodius granarius,Body weight (mg)a,,2.51,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Aphodius granarius,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Aphodius granarius,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Foliage/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Sericoides convexa,length (mm) ± standard deviation,,9.05 ± 0.54,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Sericoides convexa,Body weight (mg)a,,6.72,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Sericoides convexa,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Sericoides convexa,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Sericoides delicatula,length (mm) ± standard deviation,,6.27 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Sericoides delicatula,Body weight (mg)a,,3.03,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Sericoides delicatula,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Sericoides delicatula,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylamorpha elegans,length (mm) ± standard deviation,,12.27 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Hylamorpha elegans,Body weight (mg)a,,12.98,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Hylamorpha elegans,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous/Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Hylamorpha elegans,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Foliage/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Sericoides obesa,length (mm) ± standard deviation,,12.36 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Sericoides obesa,Body weight (mg)a,,13.19,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Sericoides obesa,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Sericoides obesa,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Arctodium sp.,length (mm) ± standard deviation,,6.5 ± 0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Arctodium sp.,Body weight (mg)a,,3.28,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Arctodium sp.,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Arctodium sp.,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Foliage/ Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Gnathymenus apterus,length (mm) ± standard deviation,,3.34±0.49,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Gnathymenus apterus,Body weight (mg)a,,0.78,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Gnathymenus apterus,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Gnathymenus apterus,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Endeius punctipennis,length (mm) ± standard deviation,,7.23±0.28,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Endeius punctipennis,Body weight (mg)a,,4.13,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Endeius punctipennis,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Endeius punctipennis,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Blapstinus punctulatus,length (mm) ± standard deviation,,5.71±0.45,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Blapstinus punctulatus,Body weight (mg)a,,2.47,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Blapstinus punctulatus,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Phytophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Blapstinus punctulatus,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Oligocora nitidum,length (mm) ± standard deviation,,12.11±0.67,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Oligocora nitidum,Body weight (mg)a,,12.61,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Oligocora nitidum,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Saprophagous,,mode,,both,adult,,,,,,,,,,,
Occurrence,Oligocora nitidum,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Geophilous,,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Systolosoma breve,length (mm) ± standard deviation,,5.44±0,mm,mean,,both,adult,,,,,,,,,,,
PreservedSpecimen,Systolosoma breve,Body weight (mg)a,,2.23,mg,single observation,,both,adult,,,,,,,,,,,
Occurrence,Systolosoma breve,Main foraging guild,Extraction of functional trait data from existing bibliographic references (34 references),Predator,,mode,,both,adult,,,,,,,,,,,
Occurrence,Systolosoma breve,Habitat use guild,Data extracted from 34 bibliographic references (including 84–92),Arboreal/ Geophilous,,mode,,both,adult,,,,,,,,,,,
