cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species+trait present, value differs",Panurginus sp. B,social organization,solitary,solitary[6],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Perdita micheneri,social organization,solitary,solitary[6],,,moderate,predicted a different value for this trait
species not in prediction,Melissodes sp. B,diet breadth,generalist,,Megachile sp. 2,0.55,severe,species not extracted at all
"species present, trait missing",Osmia sp. 1,social organization,solitary,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ashmeadiella sp. 1,social organization,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Svastra sabinensis,nesting location,below ground,,Ceratina arizonensis,0.58,severe,species not extracted at all
species not in prediction,Perdita sp. B,nesting location,below ground,,Perdita rhois,0.72,severe,species not extracted at all
"species+trait present, value differs",Anthophorula cerei,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. dia1,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Anthidium placitum,social organization,solitary,,Anthidium,0.67,severe,species not extracted at all
species not in prediction,Halictus tripartitus,social organization,eusocial,,Halictus,0.57,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV02,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
"species+trait present, value differs",Apis mellifera,social organization,eusocial,eusocial[6],,,moderate,predicted a different value for this trait
species not in prediction,Eucera lunata,diet breadth,generalist,,,0.50,severe,species not extracted at all
species not in prediction,Megachile sp. F,social organization,solitary,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia10,nesting location,below ground,,Lasioglossum,0.73,severe,species not extracted at all
species not in prediction,Diadasia vallicola,social organization,solitary,,,0.44,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia12,social organization,eusocial,,Lasioglossum,0.73,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia8,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Eucera dorsata,social organization,solitary,,,0.53,severe,species not extracted at all
species not in prediction,Diadasia diminuta,social organization,solitary,,,0.50,severe,species not extracted at all
species not in prediction,Diadasia australis,diet breadth,specialist,,,0.41,severe,species not extracted at all
species not in prediction,Lasioglossum sp. diaA,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Agapostemon melliventri,social organization,solitary,,Agapostemon,0.65,severe,species not extracted at all
species not in prediction,Halictus farinosus,social organization,eusocial,,Conanthalictus,0.62,severe,species not extracted at all
species not in prediction,Xenoglossa strenua,diet breadth,specialist,,Xenoglossa,0.71,severe,species not extracted at all
species not in prediction,Lasioglossum sp. diaD,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Megachile sp. I,diet breadth,generalist,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia11,social organization,eusocial,,Lasioglossum,0.73,severe,species not extracted at all
species not in prediction,Lasioglossum sp. disB,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
"species+trait present, value differs",Calliopsis scutellaris,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. EV04,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Augochlorella pomoniella,diet breadth,generalist,,Augochlorella,0.70,severe,species not extracted at all
species not in prediction,Nomada sp. A,diet breadth,cleptoparasitic,,Osmia sp. 1,0.63,severe,species not extracted at all
species not in prediction,Triepeolus concavus,diet breadth,cleptoparasitic,,Triepeolus,0.69,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV01,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV06,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV07,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Megachile sp. X,social organization,solitary,,Megachile sp. 2,0.86,severe,species not extracted at all
species not in prediction,Ashmeadiella cubiceps,nesting location,cavity,,Ashmeadiella sp. 1,0.74,severe,species not extracted at all
"species+trait present, value differs",Andrena sp. 2c-A,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Anthophora curta,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. dia5,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
"species+trait present, value differs",Andrena prunorum,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Calliopsis rhodophila,diet breadth,generalist,generalist[5],,,moderate,predicted a different value for this trait
species not in prediction,Agapostemon femoratus,social organization,solitary,,Agapostemon,0.69,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia8,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Diadasia australis,nesting location,below ground,,,0.41,severe,species not extracted at all
species not in prediction,Osmia sp. D,diet breadth,generalist,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Melissodes sp. D,social organization,solitary,,Megachile sp. 2,0.55,severe,species not extracted at all
species not in prediction,Oreopasites sp. 1,diet breadth,cleptoparasitic,,Hoplitis sp. 1,0.69,severe,species not extracted at all
species not in prediction,Megachile sp. D,nesting location,cavity,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Megachile sp. 5,social organization,solitary,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia7,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Diadasia lutzi,diet breadth,specialist,,,0.48,severe,species not extracted at all
species not in prediction,Dufourea trochantera,diet breadth,specialist,,,0.55,severe,species not extracted at all
species not in prediction,Xenoglossa strenua,nesting location,below ground,,Xenoglossa,0.71,severe,species not extracted at all
"species present, trait missing",Megachile sp. 2,social organization,solitary,,,,moderate,the trait was not extracted for this species
species not in prediction,Habropoda depressa,diet breadth,generalist,,,0.42,severe,species not extracted at all
species not in prediction,Osmia sp. G,social organization,solitary,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Augochlorella pomoniella,nesting location,below ground,,Augochlorella,0.70,severe,species not extracted at all
species not in prediction,Diadasia enavata,diet breadth,specialist,,,0.44,severe,species not extracted at all
species not in prediction,Nomada sp. A,nesting location,cleptoparasitic,,Osmia sp. 1,0.63,severe,species not extracted at all
species not in prediction,Colletes sp. A1,social organization,solitary,,Colletes,0.73,severe,species not extracted at all
species not in prediction,Megachile sp. G,diet breadth,generalist,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Megachile sp. 3b,social organization,solitary,,Megachile sp. 2,0.90,severe,species not extracted at all
species not in prediction,Megachile sp. J,nesting location,cavity,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia3,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
"species+trait present, value differs",Anthophora urbana,social organization,solitary,solitary[2],,,moderate,predicted a different value for this trait
species not in prediction,Agapostemon texanus,diet breadth,generalist,,Agapostemon,0.73,severe,species not extracted at all
species not in prediction,Peponapis pruinosa,social organization,solitary,,Peponapis*,0.67,severe,species not extracted at all
species not in prediction,Lasioglossum sp. disD,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Ashmeadiella salviae,diet breadth,specialist,,Ashmeadiella sp. 1,0.76,severe,species not extracted at all
"species+trait present, value differs",Bombus melanopygus,social organization,eusocial,eusocial[3],,,moderate,predicted a different value for this trait
species not in prediction,Perdita mojavensis,diet breadth,specialist,,Perdita micheneri,0.69,severe,species not extracted at all
species not in prediction,Lasioglossum sisymbrii,diet breadth,generalist,,Lasioglossum,0.71,severe,species not extracted at all
species not in prediction,Diadasia angusticeps,nesting location,below ground,,,0.48,severe,species not extracted at all
species not in prediction,Melissodes sp. 4,diet breadth,generalist,,Megachile sp. 2,0.55,severe,species not extracted at all
"species+trait present, value differs",Andrena sp. 2c-B,diet breadth,specialist,specialist[4],,,moderate,predicted a different value for this trait
species not in prediction,Osmia sp. D,nesting location,cavity,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Megachile sp. 3a,social organization,solitary,,Megachile sp. 2,0.90,severe,species not extracted at all
species not in prediction,Oreopasites sp. 1,nesting location,cleptoparasitic,,Hoplitis sp. 1,0.69,severe,species not extracted at all
species not in prediction,Perdita sp. D,social organization,solitary,,Perdita rhois,0.72,severe,species not extracted at all
"species+trait present, value differs",Anthophorula torticornis,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Diadasia lutzi,nesting location,below ground,,,0.48,severe,species not extracted at all
species not in prediction,Dufourea trochantera,nesting location,below ground,,,0.55,severe,species not extracted at all
species not in prediction,Hylaeus mesillae,social organization,solitary,,Hylaeus,0.61,severe,species not extracted at all
species not in prediction,Colletes sp. B,diet breadth,generalist,,Colletes,0.76,severe,species not extracted at all
"species+trait present, value differs",Panurginus bilobatus,diet breadth,specialist,specialist[3],,,moderate,predicted a different value for this trait
species not in prediction,Habropoda depressa,nesting location,below ground,,,0.42,severe,species not extracted at all
species not in prediction,Ashmeadiella bucconis,social organization,solitary,,Ashmeadiella sp. 1,0.74,severe,species not extracted at all
"species+trait present, value differs",Andrena sp. 3c-C,diet breadth,specialist,specialist[4],,,moderate,predicted a different value for this trait
species not in prediction,Diadasia enavata,nesting location,below ground,,,0.44,severe,species not extracted at all
species not in prediction,Dianthidium parvum,diet breadth,generalist,,Dianthidium,0.76,severe,species not extracted at all
species not in prediction,Diadasia bituberculata,diet breadth,specialist,,Perdita interrupta,0.55,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia3,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Halictus ligatus,social organization,eusocial,,Halictus,0.67,severe,species not extracted at all
"species+trait present, value differs",Andrena angustitarsata,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Sphecodes sp. A,social organization,cleptoparasitic,,Sphecodes,0.86,severe,species not extracted at all
species not in prediction,Lasioglossum sisymbrii,nesting location,below ground,,Lasioglossum,0.71,severe,species not extracted at all
species not in prediction,Lasioglossum sp. LA02,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Melissodes sp. 4,nesting location,below ground,,Megachile sp. 2,0.55,severe,species not extracted at all
species not in prediction,Melecta pacifica,nesting location,cleptoparasitic,,,0.52,severe,species not extracted at all
species not in prediction,Dieunomia nevadensis,social organization,solitary,,Bombus nevadensis,0.70,severe,species not extracted at all
species not in prediction,Xylocopa varipuncta,social organization,solitary,,Xylocopa,0.59,severe,species not extracted at all
species not in prediction,Osmia sp. H,social organization,solitary,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Megachile sp. 4,diet breadth,generalist,,Megachile sp. 2,0.93,severe,species not extracted at all
"species+trait present, value differs",Bombus sonorus,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Megachile brevis,social organization,solitary,,Megachile sp. 2,0.67,severe,species not extracted at all
species not in prediction,Melissodes sp. A,social organization,solitary,,,0.52,severe,species not extracted at all
"species+trait present, value differs",Perdita interrupta,diet breadth,specialist,specialist[3],,,moderate,predicted a different value for this trait
species not in prediction,Diadasia ochracea,social organization,solitary,,,0.48,severe,species not extracted at all
species not in prediction,Micralictoides ruficaudus,diet breadth,specialist,,Micralictoides,0.72,severe,species not extracted at all
"species+trait present, value differs",Ceratina nanula,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. disE,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Xylocopa tabaniformis,diet breadth,generalist,,Xylocopa,0.55,severe,species not extracted at all
"species+trait present, value differs",Anthophorula torticornis,nesting location,below ground,cavity[2],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ceratina sequoiae,diet breadth,specialist,specialist[3],,,moderate,predicted a different value for this trait
species not in prediction,Diadasia rinconis,diet breadth,specialist,,,0.53,severe,species not extracted at all
species not in prediction,Hoplitis sp. 2,social organization,solitary,,Hoplitis sp. 1,0.92,severe,species not extracted at all
"species+trait present, value differs",Anthophorula nitens,diet breadth,generalist,generalist[8],,,moderate,predicted a different value for this trait
species not in prediction,Xenoglossa patricia,nesting location,below ground,,Xenoglossa,0.69,severe,species not extracted at all
"species+trait present, value differs",Perdita rhois,diet breadth,generalist,generalist[3],,,moderate,predicted a different value for this trait
species not in prediction,Osmia sp. A,social organization,solitary,,Osmia sp. 1,0.89,severe,species not extracted at all
species not in prediction,Osmia sp. E,social organization,solitary,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Lasioglossum sp. diaE,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Atoposmia sp. A,diet breadth,specialist,,Atoposmia,0.86,severe,species not extracted at all
species not in prediction,Triepeolus sp. B,social organization,cleptoparasitic,,Triepeolus,0.80,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia2,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Dianthidium parvum,nesting location,cavity,,Dianthidium,0.76,severe,species not extracted at all
"species+trait present, value differs",Panurginus sp. B,diet breadth,specialist,generalist[3],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Perdita micheneri,diet breadth,specialist,specialist[2],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Bombus nevadensis,social organization,eusocial,eusocial[3],,,moderate,predicted a different value for this trait
"species present, trait missing",Osmia sp. 1,diet breadth,generalist,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ashmeadiella sp. 1,diet breadth,generalist,,,,moderate,the trait was not extracted for this species
species not in prediction,Oreopasites sp. A,social organization,cleptoparasitic,,Hoplitis sp. 1,0.59,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia1,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Anthidium placitum,diet breadth,specialist,,Anthidium,0.67,severe,species not extracted at all
species not in prediction,Osmia sp. C,diet breadth,generalist,,Osmia sp. 1,0.90,severe,species not extracted at all
species not in prediction,Halictus tripartitus,diet breadth,generalist,,Halictus,0.57,severe,species not extracted at all
"species+trait present, value differs",Apis mellifera,diet breadth,generalist,generalist[2],,,moderate,predicted a different value for this trait
species not in prediction,Lasioglossum sp. EV02,diet breadth,generalist,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Perdita sp. B,social organization,solitary,,Perdita rhois,0.72,severe,species not extracted at all
species not in prediction,Megachile sp. F,diet breadth,generalist,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Habropoda tristissima,social organization,solitary,,,0.47,severe,species not extracted at all
species not in prediction,Lasioglossum sp. EV03,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Diadasia vallicola,diet breadth,specialist,,,0.44,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia12,diet breadth,generalist,,Lasioglossum,0.73,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia9,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Eucera dorsata,diet breadth,generalist,,,0.53,severe,species not extracted at all
species not in prediction,Micralictoides ruficaudus,nesting location,below ground,,Micralictoides,0.72,severe,species not extracted at all
species not in prediction,Diadasia diminuta,diet breadth,specialist,,,0.50,severe,species not extracted at all
species not in prediction,Megachile sp. E,nesting location,cavity,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia10,social organization,eusocial,,Lasioglossum,0.73,severe,species not extracted at all
species not in prediction,Megachile sp. H,social organization,solitary,,Megachile sp. 2,0.93,severe,species not extracted at all
species not in prediction,Conanthalictus cockerelli,nesting location,below ground,,Conanthalictus,0.72,severe,species not extracted at all
"species+trait present, value differs",Ceratina acantha,nesting location,cavity,cavity[2],,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ceratina sequoiae,nesting location,cavity,cavity[2],,,moderate,predicted a different value for this trait
species not in prediction,Eucera cordleyi,nesting location,below ground,,,0.46,severe,species not extracted at all
species not in prediction,Agapostemon melliventri,diet breadth,generalist,,Agapostemon,0.65,severe,species not extracted at all
species not in prediction,Lasioglossum sp. diaE,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia6,nesting location,below ground,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Atoposmia sp. A,nesting location,cavity,,Atoposmia,0.86,severe,species not extracted at all
species not in prediction,Halictus farinosus,diet breadth,generalist,,Conanthalictus,0.62,severe,species not extracted at all
species not in prediction,Lasioglossum sp. diaA,social organization,eusocial,,Lasioglossum,0.75,severe,species not extracted at all
species not in prediction,Lasioglossum sp. dia11,diet breadth,generalist,,Lasioglossum,0.73,severe,species not extracted at all
