City,Location,Management,Date,Month,Day,Year,Intertegular.d,Head.w,I.D.,Neighborhood,Garden.area,Med.Income.scaled,City.med.income,Percent.income,popdens,DDG_15,DDG_16,CV_15,CV_16,scaled.garden,income,PGDD,15Temp
Saint.Louis,International.Institute.North,urban.farm,17.Aug.16,August,17,2016,0.143,0.245,,Hamilton.heights,5868.4,1720,38664,44.48582661,6370,25.4419355,16.916129,8.4797739,7.7312769,17.2,low,2724.4,25.34050179
Saint.Louis,International.Institute.North,urban.farm,17.Aug.16,August,17,2016,0.146,0.237,,Hamilton.heights,5868.4,1720,38664,44.48582661,6370,25.4419355,16.916129,8.4797739,7.7312769,17.2,low,2724.4,25.34050179
Saint.Louis,Fresh.Gatherings,community.garden,08.Aug.16,August,8,2016,0.156,0.265,,Midtown,5033.1,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,Fresh.Gatherings,community.garden,08.Aug.16,August,8,2016,0.149,0.26,,Midtown,5033.1,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,Fresh.Gatherings,community.garden,08.Aug.16,August,8,2016,0.148,0.241,,Midtown,5033.1,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,Fresh.Gatherings,community.garden,08.Aug.16,August,8,2016,0.146,0.254,,Midtown,5033.1,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,City.Seeds,urban.farm,08.Aug.16,August,8,2016,0.148,0.249,,Midtown,3766.9,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,City.Seeds,urban.farm,08.Aug.16,August,8,2016,0.142,0.249,,Midtown,3766.9,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,City.Seeds,urban.farm,08.Aug.16,August,8,2016,0.138,0.243,,Midtown,3766.9,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,City.Seeds,urban.farm,08.Aug.16,August,8,2016,0.159,0.263,,Midtown,3766.9,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,City.Seeds,urban.farm,08.Aug.16,August,8,2016,0.164,0.27,,Midtown,3766.9,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,City.Seeds,urban.farm,08.Aug.16,August,8,2016,0.14,0.238,,Midtown,3766.9,1820,38664,47.07221188,4200,25.4419355,16.916129,8.4797739,7.7312769,18.2,low,2724.4,25.34050179
Saint.Louis,Fresh.Gatherings,community.garden,26.Jul.16,July,26,2016,0.144,0.246,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,26.Jul.16,July,26,2016,0.159,0.276,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,26.Jul.16,July,26,2016,0.15,0.249,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,26.Jul.16,July,26,2016,0.142,0.248,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,26.Jul.16,July,26,2016,0.139,0.237,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,26.Jul.16,July,26,2016,0.135,0.22,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,26.Jul.16,July,26,2016,0.153,0.259,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,11.Jul.16,July,11,2016,0.114,0.185,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,11.Jul.16,July,11,2016,0.127,0.212,,Midtown,5033.1,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,City.Seeds,urban.farm,11.Jul.16,July,11,2016,0.124,0.207,,Midtown,3766.9,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,City.Seeds,urban.farm,11.Jul.16,July,11,2016,0.11,0.194,,Midtown,3766.9,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,City.Seeds,urban.farm,11.Jul.16,July,11,2016,0.126,0.202,,Midtown,3766.9,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,City.Seeds,urban.farm,11.Jul.16,July,11,2016,0.125,0.179,,Midtown,3766.9,1820,38664,47.07221188,4200,26.9709677,17.3709677,8.4947211,6.0817523,18.2,low,2724.4,26.81003584
Saint.Louis,Fresh.Gatherings,community.garden,10.Jun.16,June,10,2016,0.127,0.219,,Midtown,5033.1,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,Fresh.Gatherings,community.garden,10.Jun.16,June,10,2016,0.188,0.344,,Midtown,5033.1,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,Fresh.Gatherings,community.garden,14.Jun.16,June,14,2016,0.15,0.254,,Midtown,5033.1,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,Fresh.Gatherings,community.garden,14.Jun.16,June,14,2016,0.157,0.265,,Midtown,5033.1,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,City.Seeds,urban.farm,01.Jun.16,June,1,2016,0.181,0.291,,Midtown,3766.9,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,City.Seeds,urban.farm,01.Jun.16,June,1,2016,0.176,0.306,,Midtown,3766.9,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,City.Seeds,urban.farm,01.Jun.16,June,1,2016,0.185,0.318,,Midtown,3766.9,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,City.Seeds,urban.farm,01.Jun.16,June,1,2016,0.176,0.291,,Midtown,3766.9,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,City.Seeds,urban.farm,01.Jun.16,June,1,2016,0.161,0.265,,Midtown,3766.9,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,City.Seeds,urban.farm,14.Jun.16,June,14,2016,0.131,0.218,,Midtown,3766.9,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,City.Seeds,urban.farm,14.Jun.16,June,14,2016,0.16,0.253,,Midtown,3766.9,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,City.Seeds,urban.farm,14.Jun.16,June,14,2016,0.144,0.241,,Midtown,3766.9,1820,38664,47.07221188,4200,25.3466667,17.3466667,8.6581751,5.7714559,18.2,low,2724.4,25.01851852
Saint.Louis,Fresh.Gatherings,community.garden,06.May.16,May,6,2016,0.173,0.297,,Midtown,5033.1,1820,38664,47.07221188,4200,20.8774194,8.983871,4.9244393,2.0852502,18.2,low,2724.4,20.91397849
Saint.Louis,Fresh.Gatherings,community.garden,06.May.16,May,6,2016,0.178,0.32,,Midtown,5033.1,1820,38664,47.07221188,4200,20.8774194,8.983871,4.9244393,2.0852502,18.2,low,2724.4,20.91397849
Saint.Louis,Fresh.Gatherings,community.garden,06.May.16,May,6,2016,0.185,0.311,,Midtown,5033.1,1820,38664,47.07221188,4200,20.8774194,8.983871,4.9244393,2.0852502,18.2,low,2724.4,20.91397849
Saint.Louis,Fresh.Gatherings,community.garden,06.May.16,May,6,2016,0.158,0.263,,Midtown,5033.1,1820,38664,47.07221188,4200,20.8774194,8.983871,4.9244393,2.0852502,18.2,low,2724.4,20.91397849
Saint.Louis,Fresh.Gatherings,community.garden,03.Oct.16,SepOct,3,2016,0.158,0.268,,Midtown,5033.1,1820,38664,47.07221188,4200,20.0439247,11.30650535,4.8402885,2.93397125,18.2,low,2724.4,20.05555556
Saint.Louis,Fresh.Gatherings,community.garden,03.Oct.16,SepOct,3,2016,0.131,0.218,,Midtown,5033.1,1820,38664,47.07221188,4200,20.0439247,11.30650535,4.8402885,2.93397125,18.2,low,2724.4,20.05555556
Saint.Louis,Fresh.Gatherings,community.garden,03.Oct.16,SepOct,3,2016,0.134,0.224,,Midtown,5033.1,1820,38664,47.07221188,4200,20.0439247,11.30650535,4.8402885,2.93397125,18.2,low,2724.4,20.05555556
Saint.Louis,Bell,community.garden,07.Jun.16,June,7,2016,0.131,0.22,,Blu.grand.center,3723.02,1960,38664,50.69315125,6280,25.3466667,17.3466667,8.6581751,5.7714559,19.6,low,2724.4,25.01851852
Saint.Louis,Bell,community.garden,07.Jun.16,June,7,2016,0.115,0.198,,Blu.grand.center,3723.02,1960,38664,50.69315125,6280,25.3466667,17.3466667,8.6581751,5.7714559,19.6,low,2724.4,25.01851852
Saint.Louis,Bell,community.garden,07.Jun.16,June,7,2016,0.124,0.21,,Blu.grand.center,3723.02,1960,38664,50.69315125,6280,25.3466667,17.3466667,8.6581751,5.7714559,19.6,low,2724.4,25.01851852
Saint.Louis,Cote,community.garden,09.Aug.16,August,9,2016,0.153,0.253,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,09.Aug.16,August,9,2016,0.15,0.263,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,09.Aug.16,August,9,2016,0.151,0.251,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,09.Aug.16,August,9,2016,0.159,0.267,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,09.Aug.16,August,9,2016,0.138,0.237,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,17.Aug.16,August,17,2016,0.165,0.27,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,17.Aug.16,August,17,2016,0.147,0.243,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,17.Aug.16,August,17,2016,0.151,0.255,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,17.Aug.16,August,17,2016,0.153,0.271,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,17.Aug.16,August,17,2016,0.152,0.263,,Ville,317,2000,38664,51.72770536,4500,25.4419355,16.916129,8.4797739,7.7312769,20,low,2724.4,25.34050179
Saint.Louis,Cote,community.garden,19.Jul.16,July,19,2016,0.151,0.262,,Ville,317,2000,38664,51.72770536,4500,26.9709677,17.3709677,8.4947211,6.0817523,20,low,2724.4,26.81003584
Saint.Louis,Cote,community.garden,19.Jul.16,July,19,2016,0.144,0.248,,Ville,317,2000,38664,51.72770536,4500,26.9709677,17.3709677,8.4947211,6.0817523,20,low,2724.4,26.81003584
Saint.Louis,Cote,community.garden,19.Jul.16,July,19,2016,0.157,0.28,,Ville,317,2000,38664,51.72770536,4500,26.9709677,17.3709677,8.4947211,6.0817523,20,low,2724.4,26.81003584
Saint.Louis,Cote,community.garden,06.Jun.16,June,6,2016,0.154,0.268,,Ville,317,2000,38664,51.72770536,4500,25.3466667,17.3466667,8.6581751,5.7714559,20,low,2724.4,25.01851852
Saint.Louis,Benton.Park,community.garden,10.Aug.16,August,10,2016,0.152,0.268,,Benton.park.west,1575,2950,38664,76.2983654,11020,25.4419355,16.916129,8.4797739,7.7312769,29.5,low,2724.4,25.34050179
Saint.Louis,Benton.Park,community.garden,10.Aug.16,August,10,2016,0.158,0.266,,Benton.park.west,1575,2950,38664,76.2983654,11020,25.4419355,16.916129,8.4797739,7.7312769,29.5,low,2724.4,25.34050179
Saint.Louis,Benton.Park,community.garden,13.Jul.16,July,13,2016,0.122,0.212,,Benton.park.west,1575,2950,38664,76.2983654,11020,26.9709677,17.3709677,8.4947211,6.0817523,29.5,low,2724.4,26.81003584
Saint.Louis,Benton.Park,community.garden,26.Jul.16,July,26,2016,0.141,0.231,,Benton.park.west,1575,2950,38664,76.2983654,11020,26.9709677,17.3709677,8.4947211,6.0817523,29.5,low,2724.4,26.81003584
Saint.Louis,Benton.Park,community.garden,26.Jul.16,July,26,2016,0.128,0.223,,Benton.park.west,1575,2950,38664,76.2983654,11020,26.9709677,17.3709677,8.4947211,6.0817523,29.5,low,2724.4,26.81003584
Saint.Louis,Benton.Park,community.garden,05.Sep.16,SepOct,5,2016,0.167,0.288,,Benton.park.west,1575,2950,38664,76.2983654,11020,20.0439247,11.30650535,4.8402885,2.93397125,29.5,low,2724.4,20.05555556
Saint.Louis,Benton.Park,community.garden,05.Sep.16,SepOct,5,2016,0.156,0.259,,Benton.park.west,1575,2950,38664,76.2983654,11020,20.0439247,11.30650535,4.8402885,2.93397125,29.5,low,2724.4,20.05555556
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.126,0.215,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.124,0.212,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.124,0.226,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.137,0.224,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.119,0.206,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.115,0.206,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.122,0.207,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.12,0.206,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,12.Aug.16,August,12,2016,0.121,0.201,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.4419355,16.916129,8.4797739,7.7312769,38,med,2724.4,25.34050179
Saint.Louis,International.Institute.South,urban.farm,15.Jul.16,July,15,2016,0.155,0.276,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,26.9709677,17.3709677,8.4947211,6.0817523,38,med,2724.4,26.81003584
Saint.Louis,International.Institute.South,urban.farm,15.Jul.16,July,15,2016,0.149,0.27,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,26.9709677,17.3709677,8.4947211,6.0817523,38,med,2724.4,26.81003584
Saint.Louis,International.Institute.South,urban.farm,15.Jul.16,July,15,2016,0.136,0.244,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,26.9709677,17.3709677,8.4947211,6.0817523,38,med,2724.4,26.81003584
Saint.Louis,International.Institute.South,urban.farm,15.Jul.16,July,15,2016,0.154,0.257,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,26.9709677,17.3709677,8.4947211,6.0817523,38,med,2724.4,26.81003584
Saint.Louis,International.Institute.South,urban.farm,15.Jul.16,July,15,2016,0.152,0.254,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,26.9709677,17.3709677,8.4947211,6.0817523,38,med,2724.4,26.81003584
Saint.Louis,Tower.Grove.East,community.garden,16.Jun.16,June,16,2016,0.156,0.265,,Tower.grove.e,748.2,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,Tower.Grove.East,community.garden,16.Jun.16,June,16,2016,0.158,0.262,,Tower.grove.e,748.2,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,Tower.Grove.East,community.garden,16.Jun.16,June,16,2016,0.156,0.261,,Tower.grove.e,748.2,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,International.Institute.South,urban.farm,01.Jun.16,June,1,2016,0.131,0.211,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,International.Institute.South,urban.farm,14.Jun.16,June,14,2016,0.146,0.243,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,International.Institute.South,urban.farm,14.Jun.16,June,14,2016,0.16,0.269,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,International.Institute.South,urban.farm,14.Jun.16,June,14,2016,0.146,0.25,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,International.Institute.South,urban.farm,14.Jun.16,June,14,2016,0.157,0.276,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,International.Institute.South,urban.farm,14.Jun.16,June,14,2016,0.154,0.252,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,International.Institute.South,urban.farm,14.Jun.16,June,14,2016,0.182,0.329,,Tower.grove.e,6087.6,3800,38664,98.28264018,11360,25.3466667,17.3466667,8.6581751,5.7714559,38,med,2724.4,25.01851852
Saint.Louis,Tower.Grove.East,community.garden,23.May.16,May,23,2016,0.164,0.27,,Tower.grove.e,748.2,3800,38664,98.28264018,11360,20.8774194,8.983871,4.9244393,2.0852502,38,med,2724.4,20.91397849
Saint.Louis,Tower.Grove.East,community.garden,23.May.16,May,23,2016,0.174,0.295,,Tower.grove.e,748.2,3800,38664,98.28264018,11360,20.8774194,8.983871,4.9244393,2.0852502,38,med,2724.4,20.91397849
Saint.Louis,Holly.Hills,community.garden,10.Aug.16,August,10,2016,0.16,0.271,,Hollyhills,1400,4460,38664,115.352783,10000,25.4419355,16.916129,8.4797739,7.7312769,44.6,high,2724.4,25.34050179
Saint.Louis,Holly.Hills,community.garden,10.Aug.16,August,10,2016,0.137,0.242,,Hollyhills,1400,4460,38664,115.352783,10000,25.4419355,16.916129,8.4797739,7.7312769,44.6,high,2724.4,25.34050179
Saint.Louis,Holly.Hills,community.garden,26.Jul.16,July,26,2016,0.157,0.268,,Hollyhills,1400,4460,38664,115.352783,10000,26.9709677,17.3709677,8.4947211,6.0817523,44.6,high,2724.4,26.81003584
Saint.Louis,Holly.Hills,community.garden,26.Jul.16,July,26,2016,0.158,0.268,,Hollyhills,1400,4460,38664,115.352783,10000,26.9709677,17.3709677,8.4947211,6.0817523,44.6,high,2724.4,26.81003584
Saint.Louis,Holly.Hills,community.garden,29.Jun.16,June,29,2016,0.138,0.229,,Hollyhills,1400,4460,38664,115.352783,10000,25.3466667,17.3466667,8.6581751,5.7714559,44.6,high,2724.4,25.01851852
Saint.Louis,Holly.Hills,community.garden,29.Jun.16,June,29,2016,0.165,0.274,,Hollyhills,1400,4460,38664,115.352783,10000,25.3466667,17.3466667,8.6581751,5.7714559,44.6,high,2724.4,25.01851852
Saint.Louis,Holly.Hills,community.garden,29.Jun.16,June,29,2016,0.144,0.251,,Hollyhills,1400,4460,38664,115.352783,10000,25.3466667,17.3466667,8.6581751,5.7714559,44.6,high,2724.4,25.01851852
Saint.Louis,Holly.Hills,community.garden,29.Jun.16,June,29,2016,0.153,0.263,,Hollyhills,1400,4460,38664,115.352783,10000,25.3466667,17.3466667,8.6581751,5.7714559,44.6,high,2724.4,25.01851852
Saint.Louis,Holly.Hills,community.garden,29.Jun.16,June,29,2016,0.162,0.275,,Hollyhills,1400,4460,38664,115.352783,10000,25.3466667,17.3466667,8.6581751,5.7714559,44.6,high,2724.4,25.01851852
Saint.Louis,Holly.Hills,community.garden,05.Oct.16,SepOct,5,2016,0.132,0.23,,Hollyhills,1400,4460,38664,115.352783,10000,20.0439247,11.30650535,4.8402885,2.93397125,44.6,high,2724.4,20.05555556
Saint.Louis,Mallinckrodt,community.garden,11.Aug.16,August,11,2016,0.117,0.191,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,25.4419355,16.916129,8.4797739,7.7312769,57.2,high,2724.4,25.34050179
Saint.Louis,Mallinckrodt,community.garden,11.Aug.16,August,11,2016,0.129,0.214,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,25.4419355,16.916129,8.4797739,7.7312769,57.2,high,2724.4,25.34050179
Saint.Louis,Mallinckrodt,community.garden,15.Jul.16,July,15,2016,0.155,0.27,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,26.9709677,17.3709677,8.4947211,6.0817523,57.2,high,2724.4,26.81003584
Saint.Louis,Mallinckrodt,community.garden,15.Jul.16,July,15,2016,0.141,0.251,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,26.9709677,17.3709677,8.4947211,6.0817523,57.2,high,2724.4,26.81003584
Saint.Louis,Mallinckrodt,community.garden,15.Jul.16,July,15,2016,0.145,0.255,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,26.9709677,17.3709677,8.4947211,6.0817523,57.2,high,2724.4,26.81003584
Saint.Louis,Mallinckrodt,community.garden,15.Jul.16,July,15,2016,0.154,0.264,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,26.9709677,17.3709677,8.4947211,6.0817523,57.2,high,2724.4,26.81003584
Saint.Louis,Mallinckrodt,community.garden,26.Jul.16,July,26,2016,0.146,0.246,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,26.9709677,17.3709677,8.4947211,6.0817523,57.2,high,2724.4,26.81003584
Saint.Louis,Mallinckrodt,community.garden,26.Jul.16,July,26,2016,0.168,0.282,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,26.9709677,17.3709677,8.4947211,6.0817523,57.2,high,2724.4,26.81003584
Saint.Louis,Mallinckrodt,community.garden,06.Jun.16,June,6,2016,0.145,0.252,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,25.3466667,17.3466667,8.6581751,5.7714559,57.2,high,2724.4,25.01851852
Saint.Louis,Mallinckrodt,community.garden,29.Jun.16,June,29,2016,0.151,0.255,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,25.3466667,17.3466667,8.6581751,5.7714559,57.2,high,2724.4,25.01851852
Saint.Louis,Mallinckrodt,community.garden,29.Jun.16,June,29,2016,0.165,0.276,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,25.3466667,17.3466667,8.6581751,5.7714559,57.2,high,2724.4,25.01851852
Saint.Louis,Mallinckrodt,community.garden,29.Jun.16,June,29,2016,0.144,0.243,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,25.3466667,17.3466667,8.6581751,5.7714559,57.2,high,2724.4,25.01851852
Saint.Louis,Mallinckrodt,community.garden,29.Jun.16,June,29,2016,0.183,0.294,,Lindenwood.park,2269.9,5720,38664,147.9412373,6430,25.3466667,17.3466667,8.6581751,5.7714559,57.2,high,2724.4,25.01851852
