basisOfRecord,verbatimIdentification,measurementType,measurementMethod,measurementValue ,measurementUnit,measurementStatistic,measurementRemarks,sex,lifeStage,caste,sampleSizeValue,sampleSizeUnit,sampleTreatment,samplingProtocol,verbatimLocality ,verbatimCoordinates,verbatimEventDate,associatedOccurrences,associatedReferences ,externalLink
HumanObservation,T. nitidum,Larval diet,Larval diet was determined by inspecting the contents of the brood cells within the experimental trap-nest blocks.,spider,mm,mode,,both,adult,,,,,,,,,,,
HumanObservation,T. nitidum,Nesting material,,mud,mm,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,T. punctivertex,Left wing length,Measurements were taken on a millimetre scale using Leica Application Suite software version 2.0.,9.79,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,T. punctivertex,ITS,Measurement of insect body parts using a millimetre scale and Leica Application Suite software,1.56,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,T. punctivertex,Left tibia posterior,,1.79,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,T. punctivertex,Left mandibula,Measurement of mandibular length using a millimetre scale and Leica Application Suite software.,0.69,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,T. punctivertex,Larval diet,Larval diet was determined by inspecting the contents of the brood cells within the experimental trap-nest blocks.,spider,mm,mode,,both,adult,,,,,,,,,,,
HumanObservation,T. punctivertex,Nesting material,,mud,mm,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,T. xanthandrum,Left wing length,Measurements were taken on a millimetre scale using Leica Application Suite software version 2.0.,9.49,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,T. xanthandrum,ITS,Measurement of insect body parts using a millimetre scale and Leica Application Suite software,1.84,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,T. xanthandrum,Left tibia posterior,,2.61,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,T. xanthandrum,Left mandibula,Measurement of mandibular length using a millimetre scale and Leica Application Suite software.,0.66,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,T. xanthandrum,Larval diet,Larval diet was determined by inspecting the contents of the brood cells within the experimental trap-nest blocks.,spider,mm,mode,,both,adult,,,,,,,,,,,
HumanObservation,T. xanthandrum,Nesting material,,mud,mm,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Z. proximus,Left wing length,Measurements were taken on a millimetre scale using Leica Application Suite software version 2.0.,10.91,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Z. proximus,ITS,Measurement of insect body parts using a millimetre scale and Leica Application Suite software,2.3,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Z. proximus,Left tibia posterior,,2.37,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Z. proximus,Left mandibula,Measurement of mandibular length using a millimetre scale and Leica Application Suite software.,1.32,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Z. proximus,Larval diet,Larval diet was determined by inspecting the contents of the brood cells within the experimental trap-nest blocks.,cockroach,mm,mode,,both,adult,,,,,,,,,,,
HumanObservation,Z. proximus,Nesting material,,plant_parts,mm,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,Z. smithii,Left wing length,Measurements were taken on a millimetre scale using Leica Application Suite software version 2.0.,14.83,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Z. smithii,ITS,Measurement of insect body parts using a millimetre scale and Leica Application Suite software,3.12,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,Z. smithii,Left tibia posterior,,3.31,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,Z. smithii,Left mandibula,Measurement of mandibular length using a millimetre scale and Leica Application Suite software.,2.08,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,Z. smithii,Larval diet,Larval diet was determined by inspecting the contents of the brood cells within the experimental trap-nest blocks.,cockroach,mm,mode,,both,adult,,,,,,,,,,,
HumanObservation,Z. smithii,Nesting material,,plant_parts,mm,mode,,both,adult,,,,,,,,,,,
PreservedSpecimen,P. nasidens,Left wing length,Measurements were taken on a millimetre scale using Leica Application Suite software version 2.0.,8.39,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,P. nasidens,ITS,Measurement of insect body parts using a millimetre scale and Leica Application Suite software,2.66,mm,single observation,,both,adult,,,,,,,,,,,
PreservedSpecimen,P. nasidens,Left tibia posterior,,2.29,mm,individual,,both,adult,,,,,,,,,,,
PreservedSpecimen,P. nasidens,Left mandibula,Measurement of mandibular length using a millimetre scale and Leica Application Suite software.,1.62,mm,mean,,both,adult,,,,,,,,,,,
HumanObservation,P. nasidens,Larval diet,Larval diet was determined by inspecting the contents of the brood cells within the experimental trap-nest blocks.,larvae,mm,mode,,both,adult,,,,,,,,,,,
HumanObservation,P. nasidens,Nesting material,,mud,mm,mode,,both,adult,,,,,,,,,,,
