cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Polygonia gracilis,larval host plant,Ribes americanum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia gracilis,larval host plant,Ribes glandulosum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia gracilis,larval host plant,Ribes hirtellum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia gracilis,larval host plant,Ribes sp. 1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia gracilis,larval host plant,Ribes triste,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pieris rapae,larval host plant,Barbarea orthoceras,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pieris rapae,larval host plant,Boechera grahamii,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pieris rapae,larval host plant,Boechera stricta,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pieris rapae,larval host plant,Cardamine parviflora,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pieris rapae,larval host plant,Cardamine pensylvanica,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pieris rapae,larval host plant,Erysimum cheiranthoides,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pieris rapae,larval host plant,Rorippa palustris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Agrostis scabra,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Alopecurus aequalis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Anthoxanthum hirtum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Bromus ciliatus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Calamagrostis canadensis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Cinna latifolia,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Danthonia spicata,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Dichanthelium acuminatum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Echinochloa walteri,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Elymus trachycaulis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Glyceria borealis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Muhlenbergia sylvatica,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Oryzopsis asperifolia,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Panicum capillare,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Phalaris arundinaceae,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Phragmites australis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Piptatherum pungens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Poa glauca,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Poa inteior,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Poa palustris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Poa pratensis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Poaceae sp. 5 ,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Schizachne purparescens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lethe anthedon,larval host plant,Zizania palustris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phyciodes cocyta,larval host plant,Eurybia macrophylla,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phyciodes cocyta,larval host plant,Symphyotrichum ciliolatum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phyciodes cocyta,larval host plant,Symphyotrichum lanceolatum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex aquatilis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex atherodes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex backii,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex brunnescens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex intumescens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex lasiocarpa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex peckii,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex pellita,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex pensylvanica,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex siccata,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 10,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 11,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 11,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 14,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 15,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 17,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 4,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 6,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex sp. 8,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex stricta,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphyes vestris,larval host plant,Carex trisperma,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium calanus,larval host plant,Quercus macrocarpa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia progne,larval host plant,Ribes americanum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia progne,larval host plant,Ribes glandulosum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia progne,larval host plant,Ribes hirtellum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia progne,larval host plant,Ribes sp. 1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygonia progne,larval host plant,Ribes triste,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Viburnum lentago,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Viburnum rafinesquianum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Celastrus scandens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Cornus alba,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Cornus canadensis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Cornus rugosa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Vaccinium angustifolium,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Vaccinium caespitosum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Vaccinium myrtilloides,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Prunus pensylvanica,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Prunus virginiana,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Spiraea alba,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina lucia,larval host plant,Veronica peregrina,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Agrostis scabra,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Alopecurus aequalis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Anthoxanthum hirtum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Bromus ciliatus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Calamagrostis canadensis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Cinna latifolia,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Danthonia spicata,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Dichanthelium acuminatum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Echinochloa walteri,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Elymus trachycaulis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Glyceria borealis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Muhlenbergia sylvatica,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Oryzopsis asperifolia,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Panicum capillare,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Phalaris arundinaceae,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Phragmites australis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Piptatherum pungens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Poa glauca,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Poa inteior,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Poa palustris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Poa pratensis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Poaceae sp. 5 ,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Schizachne purparescens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megisto cymela,larval host plant,Zizania palustris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Vaccinium angustifolium,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Vaccinium caespitosum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Vaccinium myrtilloides,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Quercus macrocarpa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Crataegus sp. 1,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Prunus pensylvanica,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Prunus virginiana,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Populus tremuloides,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix amygdaloides,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix bebbiana,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix discolor,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix eriocephala,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix humilis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix interior,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix petiolaris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix planifolia,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix serissima,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix sp. 2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium liparops,larval host plant,Salix sp. 5,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Agrostis scabra,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Alopecurus aequalis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Anthoxanthum hirtum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Bromus ciliatus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Calamagrostis canadensis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Cinna latifolia,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Danthonia spicata,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Dichanthelium acuminatum,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Echinochloa walteri,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Elymus trachycaulis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Glyceria borealis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Muhlenbergia sylvatica,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Oryzopsis asperifolia,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Panicum capillare,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Phalaris arundinaceae,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Phragmites australis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Piptatherum pungens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Poa glauca,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Poa inteior,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Poa palustris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Poa pratensis,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Poaceae sp. 5 ,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Schizachne purparescens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Carterocephalus palaemon,larval host plant,Zizania palustris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Vanessa cardui,larval host plant,Cirsium arvense,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Vanessa cardui,larval host plant,Cirsium vulgare,,,,moderate,the trait was not extracted for this species
