cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Xyleborus dispar,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthodes brevicollis,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gyrophaena boleti,Diameter,2.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcatoma chrysomelina,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aplocnemus tarsalis,Dead-wood decay,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Saperda populnea,Dead-wood decay,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ennearthron cornutum,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Abraeus granulum,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orthocis alni,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Diacanthous undulatus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Taphrorychus villifrons,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylobius abietis,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Vincenzellus ruficollis,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Coxelus pictus,Diameter,1.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dissoleucas niveirostris,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anaspis thoracica,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tomoxia bucephala,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Evodinus clathratus,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Abraeus perpusillus,Diameter,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Scolytus laevis,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea binotata,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinaraea aequata,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orthoperus nigrescens,Diameter,1.67,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phloeostichus denticollis,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Molorchus minor,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Colydium elongatum,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthaxia quadripunctata,Dead-wood decay,1.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthodes spathifer,Dead-wood decay,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Corticaria alleni,Dead-wood decay,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthodes flavoguttatus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stereocorynes truncorum,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylis olexai,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xyleborus saxeseni,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nosodendron fasciculare,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ceruchus chrysomelinus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Corticeus bicolor,Diameter,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcatoma androgyna,Dead-wood decay,3.67,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triplax lepida,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dacne bipustulata,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acalles ptinoides,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium costatum,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platycis minutus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stenagostus rhombeus,Diameter,2.71,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryphalus intermedius,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phloeocharis subtilissima,Diameter,2.33,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhizophagus perforatus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis jacquemartii,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteryx suturalis,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cetonia aurata,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis setiger,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hapalaraea pygmaea,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglenes pygmaeus,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Atomaria elongatula,Dead-wood decay,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis nitidus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euryusa castanoptera,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lygistopterus sanguineus,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Attagenus punctatus,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteryngium crenatum,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetratoma desmarestii,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cicones undatus,Diameter,1.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ischnomera cinerascens,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetophagus fulvicollis,Dead-wood decay,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anaspis ruficollis,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygraphus poligraphus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anaspis maculata,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Quedius maurus,Dead-wood decay,4.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Endophloeus markovichianus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryptophagus labilis,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetochara linearis,Dead-wood decay,4.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euthiconus conicicollis,Dead-wood decay,4.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus sinuatus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Uleiota planata,Dead-wood decay,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xyleborus alni,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platycerus caprea,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcatoma robusta,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Saperda scalaris,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea muehli,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triphyllus bicolor,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopalus rusticus,Dead-wood decay,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Salpingus ruficollis,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus nigerrimus,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laemophloeus kraussi,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Thanasimus rufipes,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Elater ferrugineus,Dead-wood decay,5.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pyrochroa serraticornis,Dead-wood decay,2.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anaspis costai,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetochara flavipes,Dead-wood decay,3.83,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anomognathus cuspidatus,Diameter,2.33,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Thanasimus formicarius,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryptophagus dorsalis,Diameter,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus sulcicollis,Dead-wood decay,1.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Placusa depressa,Diameter,2.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phloeopora corticalis,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium nitidum,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Peltis grossa,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pityokteines spinidens,Diameter,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Schizotus pectinicornis,Dead-wood decay,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglenes oculatus,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Megatoma undata,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetophagus salicis,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus olivicolor,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Alosterna tabacicolor,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xylita laevigata,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylurgops palliatus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anostirus sulphuripennis,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus angustulus,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hypoganus inunctus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis dentatus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Wagaicis wagai,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis quadridens,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laemophloeus monilis,Dead-wood decay,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cortodera humeralis,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Orchesia fasciata,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylastes cunicularius,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pogonocherus hispidus,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Opilo mollis,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Corticeus bicoloroides,Dead-wood decay,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melandrya barbata,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Callimus angulatus,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Neuraphes ruthenus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Endomychus coccineus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptophloeus alternans,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euconnus pragensis,Diameter,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Prionus coriarius,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus nigrinus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hypebaeus flavipes,Diameter,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sphaerites glabratus,Dead-wood decay,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Molorchus umbellatarum,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhysodes sulcatus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paromalus parallelepipedus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melanotus rufipes,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Osmoderma eremita,Dead-wood decay,4.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Prionocyphon serricornis,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylesinus oleiperda,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptura quadrifasciata,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Calopus serraticornis,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xestobium rufovillosum,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhizophagus depressus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lymantor coryli,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus obscuricollis,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pogonocherus fasciculatus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phloiotrya rufipes,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Magdalis armigera,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Atomaria ornata,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhagium inquisitor,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhizophagus bipustulatus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus cinnabarinus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Stephostethus alternans,Diameter,1.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melanotus castanipes,Dead-wood decay,3.67,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dryophthorus corticalis,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sphindus dubius,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mesocoelopus niger,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ernoporicus fagi,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Isorhipis marmottani,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthinus seriepunctatus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea pygmaea,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Melasis buprestoides,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium denticolle,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platycis cosnardi,Dead-wood decay,3.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pityokteines curvidens,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dermestoides sanguinicollis,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea fuscicollis,Dead-wood decay,1.14,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phymatodes pusillus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysanthia viridissima,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phymatodes alni,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cyllodes ater,Dead-wood decay,2.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gnathotrichus materiarius,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ptilinus pectinicornis,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acalles commutatus,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcatoma minor,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Scraptia fuscula,Dead-wood decay,4.13,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Synchita separanda,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium emarginatum,Diameter,2.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ostoma ferruginea,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhizophagus grandis,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Scaphidium quadrimaculatum,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pyrochroa coccinea,Dead-wood decay,2.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis micans,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylastes opacus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Silvanoprus fagi,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leperisinus orni,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Valgus hemipterus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium pertinax,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryptolestes spartii,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetratoma ancora,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hedobia imperialis,Diameter,1.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pityogenes chalcographus,Diameter,1.67,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ernobius abietinus,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis fagi,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eucnemis capucina,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mordella holomelaena,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetophagus quadripustulatus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ischnomera caerulea,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Atomaria diluta,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xylophilus corticalis,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dirhagus lepidus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Kissophagus hederae,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euplectus karsteni,Dead-wood decay,4.13,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus auricollis,Dead-wood decay,1.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Philothermus evanescens,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptura aurulenta,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcus parallelipipedus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anostirus purpureus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aplocnemus tarsalis,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anostirus castaneus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylastes ater,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eledona agricola,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Diacanthous undulatus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Scolytus scolytus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acrulia inflata,Dead-wood decay,3.67,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gyrophaena minima,Diameter,2.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aromia moschata,Dead-wood decay,1.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Taphrorychus villifrons,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Grammoptera abdominalis,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pissodes piceae,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dissoleucas niveirostris,Diameter,1.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anobium rufipes,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Conopalpus brevicollis,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dinaraea aequata,Diameter,2.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hesperus rufipennis,Dead-wood decay,4.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryptolestes duplicatus,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phloeonomus punctipennis,Dead-wood decay,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Malthodes spathifer,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Corticaria alleni,Diameter,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ernobius longicornis,Dead-wood decay,1.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hylis olexai,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Epuraea pallescens,Dead-wood decay,1.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Globicornis corticalis,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ernoporus tiliae,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcatoma androgyna,Diameter,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptusa fumida,Dead-wood decay,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Litargus connexus,Dead-wood decay,2.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Oxylaemus cylindricus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pediacus depressus,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetoma suturale,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Corticarina lambiana,Diameter,1.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhizophagus perforatus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis jacquemartii,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis setiger,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cetonia aurata,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hapalaraea pygmaea,Diameter,3.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euglenes pygmaeus,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rhizophagus nitidulus,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Atomaria elongatula,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cis nitidus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
species not in prediction,Acallocrates denticollis,Dead-wood decay,3.25,,Acalles micros,0.63,severe,species not extracted at all
"species present, trait missing",Lygistopterus sanguineus,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Enicmus planipennis,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Teredus cylindricus,Diameter,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteryngium crenatum,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tetratoma desmarestii,Diameter,1.67,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Enedreutes sepicola,Dead-wood decay,3.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cerylon deplanatum,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dadobia immersa,Dead-wood decay,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Agrilus biguttatus,Dead-wood decay,1.60,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Micridium halidaii,Dead-wood decay,4.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Mycetophagus fulvicollis,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lucanus cervus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polygraphus poligraphus,Diameter,1.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anaspis maculata,Diameter,2.29,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Rosalia alpina,Dead-wood decay,2.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euplectus nanus,Dead-wood decay,4.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Quedius maurus,Diameter,2.33,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudocistela ceramboides,Diameter,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tillus elongatus,Dead-wood decay,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cryptophagus labilis,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euthiconus conicicollis,Diameter,3.2,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Calambus bipustulatus,Dead-wood decay,3.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dacne rufifrons,Dead-wood decay,3.17,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cyrtanaspis phalerata,Diameter,1.86,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Thanasimus pectoralis,Dead-wood decay,2.25,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nemosoma elongatum,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Xyleborus alni,Diameter,2.50,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Spondylis buprestoides,Dead-wood decay,2.75,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Platycerus caprea,Diameter,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Gaurotes virginea,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ampedus elegantulus,Dead-wood decay,3.40,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Dorcatoma robusta,Diameter,3.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Monochamus sutor,Dead-wood decay,2.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aeletes atomarius,Diameter,3.80,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Bolitophagus reticulatus,Diameter,3.00,,,,moderate,the trait was not extracted for this species
